OID_,Join_Count,TARGET_FID,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,CENTROID_X,CENTROID_y,geo_id,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,hood_cd,sl_county_ratio_cd,FID_Market_Cluster_Union,FID_Market_Cluster,Name
94,1,94,54935,0.090000000000000,1222,3,ST. JOHN'S,198200,240000,2020,100,1222.000000000000000,1998,2025,0,-82.417656039999997,29.633314880000000,06678-022-009,0,8.000000000000000,240,4,26,0,0,2.000000000000000,352,125309.119999999995343,1,47,62,Gainesvilleish_Region
95,1,95,55642,0.340000000000000,2238,4,ST. JOHN'S,189100,485000,1995,100,2238.000000000000000,1980,2025,0,-82.427979030000003,29.635216410000002,06681-060-000,0,174.000000000000000,483,29,44,0,0,2.500000000000000,9937,125308.039999999993597,1,47,62,Gainesvilleish_Region
96,1,96,55660,0.390000000000000,1746,3,ST. JOHN'S,189100,385000,2010,100,1746.000000000000000,1975,2025,0,-82.427537130000005,29.635259779999998,06681-077-000,0,15.000000000000000,441,14,49,0,0,2.000000000000000,20124,125308.039999999993597,1,47,62,Gainesvilleish_Region
97,1,97,55668,0.350000000000000,1811,3,ST. JOHN'S,189100,440000,2003,100,1811.000000000000000,1989,2025,0,-82.426871559999995,29.635092360000002,06681-085-000,0,380.000000000000000,506,21,35,0,0,2.000000000000000,28485,125308.039999999993597,2,47,62,Gainesvilleish_Region
98,1,98,69229,5.800000000000000,2146,3,ST. JOHN'S,56900,525000,2000,100,2146.000000000000000,2000,2025,0,-82.414311269999999,29.570536570000002,07347-006-001,0,643.000000000000000,1176,24,24,0,0,2.000000000000000,10094,216304.010000000009313,1,18,29,HighSpringsB
99,1,99,69287,3.380000000000000,4432,4,ST. JOHN'S,56900,730000,1995,100,3178.000000000000000,1981,2025,0,-82.415682520000004,29.560553200000001,07347-038-001,0,1275.000000000000000,1625,29,43,0,0,3.000000000000000,43951,216304.010000000009313,1,18,29,HighSpringsB
100,1,100,69380,1.080000000000000,1866,3,ST. JOHN'S,106900,370900,2005,100,1866.000000000000000,1992,2025,0,-82.426853170000001,29.564904230000000,07348-030-003,0,385.000000000000000,0,19,32,0,0,2.000000000000000,6895,216305.029999999998836,1,18,29,HighSpringsB
101,1,101,69403,0.990000000000000,1417,3,ST. JOHN'S,106900,350000,1995,100,1417.000000000000000,1993,2025,0,-82.427670629999994,29.564141930000002,07348-030-026,0,85.000000000000000,1092,29,31,0,0,2.000000000000000,6700,216305.029999999998836,1,18,29,HighSpringsB
102,1,102,69439,1.040000000000000,1664,3,ST. JOHN'S,107000,435000,1999,100,1664.000000000000000,1990,2025,0,-82.432327659999999,29.563908260000002,07348-040-019,0,245.000000000000000,484,25,34,0,0,2.000000000000000,50855,216305.029999999998836,2,18,29,HighSpringsB
103,1,103,69468,1.060000000000000,1973,3,ST. JOHN'S,107000,390000,2000,100,1793.000000000000000,1989,2025,0,-82.429972350000000,29.560429639999999,07348-040-048,0,180.000000000000000,0,24,35,0,0,2.000000000000000,2847,216305.029999999998836,1,18,29,HighSpringsB
104,1,104,69508,1.000000000000000,1790,3,ST. JOHN'S,107100,435000,2011,100,1140.000000000000000,2011,2025,0,-82.436188959999996,29.563710709999999,07348-050-032,650,288.000000000000000,380,13,13,0,0,2.000000000000000,1648,216305.029999999998836,1,18,29,HighSpringsB
105,1,105,69539,1.010000000000000,1257,3,ST. JOHN'S,125100,315000,1995,100,1257.000000000000000,1977,2025,0,-82.430227729999999,29.568657590000001,07349-017-000,0,0.000000000000000,840,29,47,0,0,2.000000000000000,6519,216300.010000000009313,1,18,29,HighSpringsB
106,1,106,69546,1.230000000000000,2608,4,ST. JOHN'S,125100,425000,1995,100,1285.000000000000000,1977,2025,0,-82.429905000000005,29.565624300000000,07349-024-000,891,1861.000000000000000,0,29,47,0,0,3.000000000000000,19834,216300.010000000009313,1,18,29,HighSpringsB
107,1,107,83770,0.170000000000000,1290,3,GAINESVILLE,46400,218500,2020,100,1290.000000000000000,1970,2025,0,-82.295788639999998,29.658368520000000,10916-003-000,0,56.000000000000000,0,4,54,0,0,2.000000000000000,192,315403.020000000018626,2,6,13,EastGNV
108,1,108,83889,0.140000000000000,528,3,GAINESVILLE,137600,136000,1995,100,528.000000000000000,1940,2025,0,-82.304443430000006,29.658998319999998,10985-000-000,0,123.000000000000000,0,29,84,0,0,1.000000000000000,1500,315403.010000000009313,1,6,13,EastGNV
109,1,109,84257,0.160000000000000,517,3,GAINESVILLE,211701,124000,2003,100,517.000000000000000,1945,2025,0,-82.301383630000004,29.654194780000001,11197-001-000,0,0.000000000000000,0,21,79,0,0,1.000000000000000,0,315403.010000000009313,2,6,13,EastGNV
110,1,110,84279,0.230000000000000,1188,3,GAINESVILLE,112600,105000,1988,100,1188.000000000000000,1950,2025,0,-82.301475089999997,29.652620509999998,11208-004-000,0,24.000000000000000,0,36,74,0,0,1.000000000000000,638,315403.010000000009313,2,6,13,EastGNV
111,1,111,84281,0.210000000000000,1350,3,GAINESVILLE,112600,210000,2014,100,1350.000000000000000,2014,2025,0,-82.301002830000002,29.652248770000000,11208-009-000,0,60.000000000000000,0,10,10,0,0,2.000000000000000,700,315403.010000000009313,1,6,13,EastGNV
112,1,112,84423,0.190000000000000,1224,3,GAINESVILLE,137005,148000,2003,100,944.000000000000000,1920,2025,0,-82.298687670000007,29.651616019999999,11264-000-000,0,370.000000000000000,0,21,104,0,0,1.000000000000000,250,315403.030000000027940,1,6,13,EastGNV
113,1,113,84735,0.140000000000000,880,2,GAINESVILLE,136600,169000,1995,100,720.000000000000000,1950,2025,0,-82.307818569999995,29.654469760000001,11422-000-000,0,300.000000000000000,0,29,74,0,0,1.500000000000000,0,315403.010000000009313,1,6,13,EastGNV
114,1,114,84794,0.160000000000000,638,3,GAINESVILLE,136600,76000,1995,100,638.000000000000000,1951,2025,0,-82.302799250000007,29.653133100000002,11479-000-000,0,70.000000000000000,0,29,73,0,0,1.000000000000000,913,315403.010000000009313,1,6,13,EastGNV
115,1,115,84800,0.170000000000000,1144,3,GAINESVILLE,136600,199000,2006,100,1144.000000000000000,1956,2025,0,-82.304212430000007,29.653134930000000,11485-000-000,0,0.000000000000000,0,18,68,0,0,1.000000000000000,0,315403.010000000009313,2,6,13,EastGNV
116,1,116,84914,0.150000000000000,900,3,GAINESVILLE,136600,164000,2008,100,900.000000000000000,1964,2025,0,-82.309807620000001,29.650425700000000,11581-000-000,0,0.000000000000000,0,16,60,0,0,1.000000000000000,80,145404.049999999988358,1,6,13,EastGNV
117,1,117,84986,0.300000000000000,928,3,GAINESVILLE,136600,100000,1995,100,928.000000000000000,1938,2025,0,-82.308986520000005,29.649426890000001,11641-000-000,0,112.000000000000000,0,29,86,0,0,1.000000000000000,560,145404.049999999988358,1,6,13,EastGNV
118,1,118,85097,0.180000000000000,752,3,GAINESVILLE,113300,168000,2002,100,672.000000000000000,1948,2025,0,-82.304654790000001,29.652225120000001,11731-000-000,0,80.000000000000000,0,22,76,0,0,1.000000000000000,0,315403.010000000009313,2,6,13,EastGNV
119,1,119,85148,0.160000000000000,884,3,GAINESVILLE,150200,178000,2006,100,884.000000000000000,1964,2025,0,-82.307426410000005,29.645961209999999,11769-005-000,0,0.000000000000000,0,18,60,0,0,1.000000000000000,200,145404.049999999988358,2,6,13,EastGNV
120,1,120,85198,0.140000000000000,1352,3,GAINESVILLE,167500,280000,2005,100,1352.000000000000000,1995,2025,0,-82.315577750000003,29.650770569999999,11817-001-000,0,80.000000000000000,0,19,29,0,0,2.000000000000000,472,145404.010000000009313,1,26,37,MidtownEast_A
121,1,121,85366,0.170000000000000,1176,3,GAINESVILLE,49600,177000,1995,100,924.000000000000000,1947,2025,0,-82.312674700000002,29.653162850000001,11981-000-000,0,348.000000000000000,0,29,77,0,0,1.000000000000000,496,145404.010000000009313,1,50,67,MidtownEast_C
122,1,122,85415,0.140000000000000,765,3,GAINESVILLE,52100,230000,1995,100,765.000000000000000,1955,2025,0,-82.318579540000002,29.647433240000002,12025-000-000,0,15.000000000000000,0,29,69,0,0,1.000000000000000,1600,145404.010000000009313,2,26,37,MidtownEast_A
123,1,123,85460,0.020000000000000,540,2,GAINESVILLE,209300,30000,1995,100,540.000000000000000,1952,2025,0,-82.315393819999997,29.646729640000000,12069-000-000,0,0.000000000000000,0,29,72,0,0,1.000000000000000,160,145404.049999999988358,1,26,37,MidtownEast_A
124,1,124,85551,0.170000000000000,1098,3,GAINESVILLE,66200,275000,1995,100,836.000000000000000,1928,2025,0,-82.319622400000000,29.649070009999999,12179-000-000,0,262.000000000000000,0,29,96,0,0,2.000000000000000,6134,145404.010000000009313,1,26,37,MidtownEast_A
125,1,125,85747,0.200000000000000,1321,3,GAINESVILLE,116100,45000,1995,100,1321.000000000000000,1950,2025,0,-82.309670620000006,29.658104750000000,12342-022-000,0,0.000000000000000,0,29,74,0,0,1.000000000000000,250,145404.049999999988358,1,50,67,MidtownEast_C
126,1,126,85804,0.360000000000000,1811,4,GAINESVILLE,194700,574000,2017,100,1541.000000000000000,1911,2025,0,-82.317721190000000,29.657942280000000,12408-000-000,0,270.000000000000000,0,7,113,0,0,2.000000000000000,5873,145404.019999999989523,2,5,12,Duck_Pond
127,1,127,2367,0.250000000000000,1535,3,HIGH SPRINGS,94000,292000,2005,100,1535.000000000000000,2005,2025,0,-82.587871820000004,29.830896589999998,00257-030-008,0,232.000000000000000,399,19,19,0,0,2.000000000000000,612,222100.029999999998836,1,20,31,High_Springs
128,1,128,2368,0.250000000000000,1608,3,HIGH SPRINGS,94000,319000,2005,100,1608.000000000000000,2005,2025,0,-82.587867689999996,29.830657020000000,00257-030-009,0,209.000000000000000,462,19,19,0,0,2.000000000000000,624,222100.029999999998836,1,20,31,High_Springs
129,1,129,2387,0.270000000000000,1692,3,HIGH SPRINGS,94002,299000,2005,100,1692.000000000000000,2005,2025,0,-82.588437940000006,29.832843780000001,00257-201-015,0,178.000000000000000,494,19,19,0,0,2.000000000000000,700,222100.029999999998836,1,20,31,High_Springs
130,1,130,2530,0.460000000000000,1480,3,HIGH SPRINGS,178600,277500,2006,100,1480.000000000000000,1999,2025,0,-82.581741179999995,29.815708369999999,00297-010-013,0,65.000000000000000,291,18,25,0,0,2.000000000000000,355,223100.010000000009313,1,20,31,High_Springs
131,1,131,2892,0.620000000000000,2387,4,HIGH SPRINGS,64600,435000,2005,100,2387.000000000000000,1988,2025,0,-82.590146379999993,29.827020670000000,00460-002-001,0,344.000000000000000,484,19,36,0,0,3.000000000000000,39694,223100.059999999997672,2,20,31,High_Springs
132,1,132,2942,0.610000000000000,1367,3,HIGH SPRINGS,64600,245000,1995,100,1367.000000000000000,1963,2025,0,-82.591895269999995,29.829582899999998,00497-003-000,0,85.000000000000000,0,29,61,0,0,2.000000000000000,9202,223100.059999999997672,1,20,31,High_Springs
133,1,133,2943,0.610000000000000,2176,4,HIGH SPRINGS,64600,420000,1995,100,2176.000000000000000,1984,2025,0,-82.592320200000003,29.829769880000001,00497-004-000,0,296.000000000000000,378,29,40,0,0,2.000000000000000,27973,223100.059999999997672,1,20,31,High_Springs
134,1,134,2963,0.340000000000000,1299,3,HIGH SPRINGS,64600,288000,2000,100,1298.500000000000000,2000,2025,0,-82.592411069999997,29.831342129999999,00499-003-000,0,124.000000000000000,420,24,24,0,0,2.000000000000000,5268,223100.059999999997672,1,20,31,High_Springs
135,1,135,3002,0.690000000000000,1538,3,HIGH SPRINGS,64600,210000,1995,100,1378.000000000000000,1974,2025,0,-82.594356160000004,29.832197520000001,00522-000-000,0,260.000000000000000,362,29,50,0,0,2.500000000000000,1023,223100.059999999997672,1,20,31,High_Springs
136,1,136,3213,0.230000000000000,931,3,HIGH SPRINGS,64600,160000,1995,100,896.000000000000000,1955,2025,0,-82.597978290000000,29.830179210000001,00687-001-000,0,115.000000000000000,0,29,69,0,0,1.000000000000000,320,223100.070000000006985,1,20,31,High_Springs
137,1,137,3241,0.520000000000000,1524,3,HIGH SPRINGS,64600,275000,1995,100,1524.000000000000000,1958,2025,0,-82.599284819999994,29.831034700000000,00707-000-000,0,252.000000000000000,264,29,66,0,0,2.000000000000000,0,223100.070000000006985,1,20,31,High_Springs
138,1,138,3244,0.460000000000000,1213,3,HIGH SPRINGS,64600,165000,1995,100,1213.000000000000000,1935,2025,0,-82.599762069999997,29.829751900000002,00710-000-000,0,0.000000000000000,0,29,89,0,0,1.000000000000000,2740,223100.070000000006985,1,20,31,High_Springs
139,1,139,3350,0.340000000000000,1324,3,HIGH SPRINGS,64600,158000,1995,100,1324.000000000000000,1935,2025,0,-82.603420479999997,29.830251239999999,00795-000-000,0,266.000000000000000,0,29,89,0,0,2.000000000000000,0,223100.070000000006985,1,20,31,High_Springs
140,1,140,3359,0.340000000000000,1668,3,HIGH SPRINGS,64600,266000,1995,100,1668.000000000000000,1946,2025,0,-82.602151320000004,29.831758170000001,00803-000-000,0,66.000000000000000,0,29,78,0,0,2.000000000000000,5617,223100.070000000006985,1,20,31,High_Springs
141,1,141,3408,0.340000000000000,1371,3,HIGH SPRINGS,64600,230000,1995,100,1371.000000000000000,1942,2025,0,-82.603815030000007,29.831996369999999,00838-000-000,0,0.000000000000000,0,29,82,0,0,2.000000000000000,4716,223100.070000000006985,2,20,31,High_Springs
142,1,142,3465,0.230000000000000,1084,3,HIGH SPRINGS,152700,222500,1998,100,1084.000000000000000,1978,2025,0,-82.604526320000005,29.835212500000001,00893-002-000,0,65.000000000000000,0,26,46,0,0,1.000000000000000,2950,223100.070000000006985,1,20,31,High_Springs
143,1,143,3482,0.340000000000000,1083,2,HIGH SPRINGS,64600,150000,1995,100,1083.000000000000000,1929,2025,0,-82.606364249999999,29.832008590000001,00911-000-000,0,96.000000000000000,0,29,95,0,0,1.000000000000000,0,223100.070000000006985,1,20,31,High_Springs
144,1,144,3555,1.460000000000000,1298,3,HIGH SPRINGS,94500,165000,1995,100,1151.000000000000000,1929,2025,0,-82.605375510000002,29.835623980000001,00991-000-000,0,147.000000000000000,0,29,95,0,0,1.500000000000000,600,223100.089999999996508,1,20,31,High_Springs
145,1,145,3591,0.240000000000000,1972,3,HIGH SPRINGS,260100,335000,2003,100,1972.000000000000000,1915,2025,0,-82.605106410000005,29.833248340000001,01020-000-000,0,319.000000000000000,0,21,109,0,0,1.000000000000000,5710,223100.089999999996508,2,20,31,High_Springs
146,1,146,3601,0.480000000000000,1012,3,HIGH SPRINGS,260100,144000,1995,100,1012.000000000000000,1955,2025,0,-82.604367490000001,29.833270030000001,01029-000-000,0,24.000000000000000,0,29,69,0,0,1.000000000000000,0,223100.089999999996508,1,20,31,High_Springs
147,1,147,3675,0.340000000000000,1308,3,HIGH SPRINGS,71600,222900,2005,100,1196.000000000000000,1945,2025,0,-82.610028869999994,29.834526000000000,01111-000-000,0,112.000000000000000,672,19,79,0,0,1.000000000000000,4952,223100.100000000005821,2,20,31,High_Springs
148,1,148,3684,0.200000000000000,1016,2,HIGH SPRINGS,155400,200000,2010,100,896.000000000000000,1944,2025,0,-82.610402410000006,29.834902329999998,01120-000-000,0,260.000000000000000,0,14,80,0,0,2.000000000000000,0,223100.100000000005821,1,20,31,High_Springs
149,1,149,3918,0.320000000000000,1327,3,HIGH SPRINGS,45800,275000,1995,100,1327.000000000000000,1967,2025,0,-82.601987230000006,29.819143050000001,01291-000-000,0,0.000000000000000,0,29,57,0,0,1.500000000000000,3248,223100.079999999987194,2,89,31,High_Springs_Main
150,1,150,3945,0.340000000000000,1290,3,HIGH SPRINGS,45800,273000,2004,100,1290.000000000000000,2004,2025,0,-82.602942260000006,29.820660490000002,01312-001-001,0,100.000000000000000,325,20,20,0,0,2.000000000000000,1836,223100.079999999987194,2,89,31,High_Springs_Main
151,1,151,4065,0.230000000000000,1012,3,HIGH SPRINGS,152600,187000,2002,100,1012.000000000000000,1970,2025,0,-82.594056330000001,29.819957649999999,01386-100-006,0,0.000000000000000,0,22,54,0,0,1.000000000000000,2160,223100.109999999986030,2,89,31,High_Springs_Main
152,1,152,4193,0.360000000000000,1500,3,HIGH SPRINGS,180500,279000,2002,100,1500.000000000000000,2002,2025,0,-82.594616680000001,29.817528419999999,01408-015-000,0,98.000000000000000,462,22,22,0,0,2.000000000000000,497,223100.019999999989523,1,89,31,High_Springs_Main
153,1,153,4198,0.370000000000000,1332,3,HIGH SPRINGS,180500,290000,2001,100,1332.000000000000000,2001,2025,0,-82.595134860000002,29.816974580000000,01408-020-000,0,12.000000000000000,380,23,23,0,0,2.000000000000000,4017,223100.019999999989523,2,89,31,High_Springs_Main
154,1,154,4217,0.260000000000000,1546,3,HIGH SPRINGS,180500,278000,2000,100,1392.500000000000000,2000,2025,0,-82.596858490000002,29.817259780000001,01408-039-000,0,224.500000000000000,380,24,24,0,0,2.000000000000000,835,223100.019999999989523,1,89,31,High_Springs_Main
155,1,155,4223,0.230000000000000,1362,3,HIGH SPRINGS,180500,279000,2005,100,1362.000000000000000,1998,2025,0,-82.597171770000003,29.816921030000000,01408-045-000,0,42.000000000000000,400,19,26,0,0,2.000000000000000,1226,223100.019999999989523,2,89,31,High_Springs_Main
156,1,156,4258,0.220000000000000,1152,3,HIGH SPRINGS,180500,262500,2014,100,1152.000000000000000,1964,2025,0,-82.601576789999996,29.815809349999999,01408-072-000,0,0.000000000000000,0,10,60,0,0,2.000000000000000,800,223100.019999999989523,2,89,31,High_Springs_Main
157,1,157,4396,1.000000000000000,1344,3,HIGH SPRINGS,0,255000,2000,100,1344.000000000000000,1979,2025,0,-82.611008450000000,29.822243680000000,01434-001-000,0,60.000000000000000,0,24,45,0,0,2.000000000000000,3486,223100.399999999994179,2,20,31,High_Springs
158,1,158,4467,0.330000000000000,1300,3,HIGH SPRINGS,9105,250000,2005,100,1000.000000000000000,1970,2025,0,-82.611170490000006,29.821320149999998,01442-001-045,0,300.000000000000000,0,19,54,0,0,1.000000000000000,4882,223104.010000000009313,1,20,31,High_Springs
159,1,159,4752,1.720000000000000,2147,3,HIGH SPRINGS,232400,470000,2017,100,1310.000000000000000,2017,2025,0,-82.613414620000000,29.810369280000000,01481-020-111,837,270.000000000000000,506,7,7,0,0,2.500000000000000,1720,223100.040000000008149,1,20,31,High_Springs
160,1,160,20912,1.440000000000000,1534,3,SUWANNEE,151800,293000,1995,100,1534.000000000000000,1974,2025,0,-82.468662719999998,29.648634120000001,04330-010-001,0,176.000000000000000,520,29,50,0,0,2.000000000000000,17573,215201.029999999998836,2,35,48,Tioga_A
161,1,161,20972,1.080000000000000,2627,4,SUWANNEE,105400,620000,1995,100,2626.500000000000000,1990,2025,0,-82.488341230000003,29.651616260000001,04333-005-011,0,349.500000000000000,656,29,34,0,0,2.000000000000000,38738,215202.010000000009313,1,43,56,swNewberry_B
162,1,162,20983,1.030000000000000,2407,4,SUWANNEE,105500,440000,1995,100,2407.000000000000000,1990,2025,0,-82.488865509999997,29.650733610000000,04333-005-022,0,476.000000000000000,528,29,34,0,0,3.000000000000000,7466,215202.010000000009313,1,43,56,swNewberry_B
163,1,163,21045,0.280000000000000,3704,4,SUWANNEE,199300,770000,2000,100,1436.000000000000000,1997,2025,0,-82.482510079999997,29.653865969999998,04333-010-010,1400,1816.000000000000000,528,24,27,0,0,3.500000000000000,15001,215202.040000000008149,1,31,43,Tioga
164,1,164,21112,0.180000000000000,3143,4,SUWANNEE,199301,600000,2000,100,2055.000000000000000,2000,2025,0,-82.482418240000001,29.650576850000000,04333-020-069,1088,161.000000000000000,672,24,24,0,0,4.000000000000000,6837,215202.040000000008149,1,31,43,Tioga
165,1,165,21134,0.160000000000000,2158,5,SUWANNEE,199302,660000,2003,100,1420.000000000000000,2003,2025,0,-82.479964120000005,29.651235770000000,04333-030-090,738,435.000000000000000,400,21,21,0,0,3.500000000000000,3920,215202.049999999988358,1,31,43,Tioga
166,1,166,21165,0.150000000000000,1871,4,SUWANNEE,199304,517500,2007,100,1871.000000000000000,2005,2025,0,-82.479189289999994,29.653325129999999,04333-050-118,0,142.000000000000000,483,17,19,0,0,2.000000000000000,3489,215202.049999999988358,1,31,43,Tioga
167,1,167,21204,0.370000000000000,3547,5,SUWANNEE,199305,918000,2007,100,2579.500000000000000,2007,2025,0,-82.483857240000006,29.649994299999999,04333-060-156,967,1595.000000000000000,793,17,17,0,0,4.000000000000000,6658,215202.040000000008149,2,31,43,Tioga
168,1,168,21223,0.190000000000000,2086,4,SUWANNEE,199306,530000,2005,100,2086.000000000000000,2005,2025,0,-82.482860279999997,29.649339470000001,04333-070-174,0,476.000000000000000,528,19,19,0,0,2.000000000000000,3450,215202.040000000008149,1,31,43,Tioga
169,1,169,21241,0.180000000000000,2634,4,SUWANNEE,199307,650000,2005,100,1962.000000000000000,2005,2025,0,-82.479626220000000,29.650451440000001,04333-080-191,672,440.000000000000000,484,19,19,0,0,3.000000000000000,13510,215202.070000000006985,1,31,43,Tioga
170,1,170,21271,0.210000000000000,2799,4,SUWANNEE,199308,667000,2006,100,1901.000000000000000,2006,2025,0,-82.479280650000007,29.648939790000000,04333-090-221,898,633.000000000000000,506,18,18,0,0,3.500000000000000,1263,215202.070000000006985,1,31,43,Tioga
171,1,171,21291,0.370000000000000,3539,4,SUWANNEE,199309,995000,2013,100,2258.500000000000000,2013,2025,0,-82.483505170000001,29.648060670000000,04333-100-240,1280,603.500000000000000,484,11,11,0,0,4.000000000000000,38134,215202.070000000006985,1,31,43,Tioga
172,1,172,21310,0.210000000000000,3238,4,SUWANNEE,199309,815000,2014,100,2266.500000000000000,2007,2025,0,-82.483806790000003,29.647691630000001,04333-100-259,971,433.000000000000000,556,10,17,0,0,3.500000000000000,5483,215202.070000000006985,2,31,43,Tioga
