OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,Cluster_ID,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
4594,59738,0.150000000000000,1806,1.150000000000000,ST. JOHN'S,408800,6119,1996,100,1806.000000000000000,0.000000000000000,755.000000000000000,416.000000000000000,28,341361.000000000000000,0.194225942745107,-82.439509999999999,29.603662000000000,06860-081-002,HighSprings_B,True,False,False,0.720000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.569009962446342,287509.1493232848,293628.1493232848,-115171.850676715199370,-53851.850676715199370,115171.850676715199370,53851.850676715199370,0.718268467033476
4595,59747,0.130000000000000,1613,1.150000000000000,ST. JOHN'S,381200,2864,1997,100,1613.000000000000000,0.000000000000000,184.000000000000000,400.000000000000000,27,321156.000000000000000,0.168329150379093,-82.439913000000004,29.602699999999999,06860-081-011,HighSprings_B,True,False,False,0.730000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.48922965307004,265462.7087384187,268326.7087384187,-112873.291261581296567,-55693.291261581296567,112873.291261581296567,55693.291261581296567,0.703900075389346
4596,59750,0.120000000000000,1760,1.150000000000000,ST. JOHN'S,387000,2660,1997,100,1760.000000000000000,0.000000000000000,32.000000000000000,400.000000000000000,27,326290.000000000000000,0.155380754196086,-82.439618999999993,29.602709000000001,06860-081-014,HighSprings_B,True,False,False,0.730000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.526185990626779,275456.7727723668,278116.7727723668,-108883.227227633178700,-50833.227227633178700,108883.227227633178700,50833.227227633178700,0.718647991659863
4597,59753,0.140000000000000,1909,1.150000000000000,ST. JOHN'S,388100,2868,1995,100,1909.000000000000000,0.000000000000000,397.500000000000000,480.000000000000000,29,327017.000000000000000,0.181277546562100,-82.439580000000007,29.602454000000002,06860-081-017,HighSprings_B,True,False,False,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.583274822526564,291639.8187767676,294507.8187767676,-93592.181223232415505,-35377.181223232415505,93592.181223232415505,35377.181223232415505,0.758845191385642
4598,59755,0.130000000000000,1598,1.150000000000000,ST. JOHN'S,340900,3306,1995,100,1598.000000000000000,0.000000000000000,197.000000000000000,400.000000000000000,29,286459.000000000000000,0.168329150379093,-82.439779000000001,29.602468999999999,06860-081-019,HighSprings_B,True,False,False,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.454017507119607,256277.855295619,259583.855295619,-81316.144704381003976,-30181.144704381003976,81316.144704381003976,30181.144704381003976,0.761466281301317
4599,59756,0.130000000000000,1755,1.150000000000000,ST. JOHN'S,365600,5430,2003,100,1755.000000000000000,0.000000000000000,20.000000000000000,436.000000000000000,21,305330.000000000000000,0.168329150379093,-82.439876999999996,29.602466000000000,06860-081-020,HighSprings_B,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.611891907629857,300106.26501343446,305536.26501343446,-60063.734986565541476,-5223.734986565541476,60063.734986565541476,5223.734986565541476,0.835711884610051
4600,59764,0.230000000000000,2104,1.150000000000000,ST. JOHN'S,398900,7417,1995,100,1889.000000000000000,0.000000000000000,345.500000000000000,573.000000000000000,29,331647.999999999941792,0.297813112209165,-82.440454000000003,29.603598999999999,06860-081-028,HighSprings_B,True,False,False,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.67939445511033,321063.58130844147,328480.58130844147,-70419.418691558530554,-10584.418691558472347,70419.418691558530554,10584.418691558472347,0.823465984729109
4601,59771,0.730000000000000,2910,1.150000000000000,ST. JOHN'S,716800,33600,2010,100,2910.000000000000000,0.000000000000000,267.000000000000000,550.000000000000000,14,575680.000000000000000,0.945232921359523,-82.441550000000007,29.603513000000000,06860-082-004,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.162591175383154,520523.94789498695,554123.947894987,-162676.052105013048276,-55156.052105013048276,162676.052105013048276,55156.052105013048276,0.773052382665997
4602,59774,0.390000000000000,2309,1.150000000000000,ST. JOHN'S,492800,3529,1994,100,2309.000000000000000,0.000000000000000,338.000000000000000,483.000000000000000,30,415351.000000000000000,0.504987451137279,-82.441737000000003,29.602492999999999,06860-082-007,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.753137514510064,345634.6303704061,349163.6303704061,-143636.369629593915306,-69716.369629593915306,143636.369629593915306,69716.369629593915306,0.708530094095792
4603,59782,0.340000000000000,2233,1.150000000000000,ST. JOHN'S,543400,34485,1994,100,2233.000000000000000,0.000000000000000,702.000000000000000,532.000000000000000,30,427405.000000000000000,0.440245470222243,-82.443309999999997,29.602352000000000,06860-082-015,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.73119443264832,338132.94740552345,372617.94740552345,-170782.052594476554077,-89272.052594476554077,170782.052594476554077,89272.052594476554077,0.685715766296510
4604,59784,0.370000000000000,2219,1.150000000000000,ST. JOHN'S,449800,3951,1994,100,2219.000000000000000,0.000000000000000,324.000000000000000,462.000000000000000,30,378379.000000000000000,0.479090658771265,-82.444068999999999,29.602360999999998,06860-082-017,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.722890228270112,335336.64888978365,339287.64888978365,-110512.351110216346569,-43042.351110216346569,110512.351110216346569,43042.351110216346569,0.754307800999964
4605,59786,0.420000000000000,1918,1.150000000000000,ST. JOHN'S,512100,27115,2000,100,1918.000000000000000,0.000000000000000,179.000000000000000,528.000000000000000,24,408170.000000000000000,0.543832639686301,-82.443188000000006,29.601790000000001,06860-082-019,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.722408530546018,335175.15688749566,362290.15688749566,-149809.843112504342571,-72994.843112504342571,149809.843112504342571,72994.843112504342571,0.707459786931255
4606,59793,0.560000000000000,2265,1.150000000000000,ST. JOHN'S,493000,32006,1994,100,2265.000000000000000,0.000000000000000,198.000000000000000,584.000000000000000,30,387044.000000000000000,0.725110186248401,-82.445074000000005,29.602115000000001,06860-083-024,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.762602097744935,348921.44774109294,380927.44774109294,-112072.552258907060605,-38122.552258907060605,112072.552258907060605,38122.552258907060605,0.772672307791264
4607,59797,0.410000000000000,2049,1.150000000000000,ST. JOHN'S,529200,20822,1994,100,2049.000000000000000,0.000000000000000,474.000000000000000,634.000000000000000,30,428998.000000000000000,0.530884243503293,-82.445678000000001,29.603323000000000,06860-083-028,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.687596302286492,323707.72434202716,344529.72434202716,-184670.275657972844783,-105290.275657972844783,184670.275657972844783,105290.275657972844783,0.651038783715093
4608,59807,0.470000000000000,2502,1.150000000000000,ST. JOHN'S,506600,4158,1994,100,2502.000000000000000,0.000000000000000,420.000000000000000,516.000000000000000,30,426452.000000000000000,0.608574620601336,-82.444021000000006,29.603973000000000,06860-083-038,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.81977543191738,369451.75108653144,373609.75108653144,-132990.248913468560204,-57000.248913468560204,132990.248913468560204,57000.248913468560204,0.737484704079217
4609,59809,0.400000000000000,2377,1.150000000000000,ST. JOHN'S,515300,23819,1996,100,2376.500000000000000,0.000000000000000,290.500000000000000,441.000000000000000,28,414186.000000000000000,0.517935847320286,-82.444868999999997,29.603916000000002,06860-083-040,HighSprings_B,True,False,False,0.720000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.800433470942302,362374.4943851631,386193.4943851631,-129106.505614836874884,-51811.505614836874884,129106.505614836874884,51811.505614836874884,0.749453705385529
4610,59814,0.630000000000000,2334,1.150000000000000,ST. JOHN'S,551300,28063,1997,100,4668.000000000000000,0.000000000000000,1210.000000000000000,1114.000000000000000,27,440542.000000000000000,0.815748959529451,-82.443886000000006,29.603574999999999,06860-083-045,HighSprings_B,True,False,False,0.730000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.863048005590393,385789.82509768713,413852.82509768713,-137447.174902312865015,-54752.174902312865015,137447.174902312865015,54752.174902312865015,0.750685334840717
4611,59820,0.390000000000000,2249,1.150000000000000,ST. JOHN'S,474000,9760,1997,100,4498.000000000000000,0.000000000000000,660.000000000000000,1072.000000000000000,27,393140.000000000000000,0.504987451137279,-82.444416000000004,29.602461000000002,06860-083-051,HighSprings_B,True,False,False,0.730000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.803535290609624,363500.25977679,373260.25977679,-100739.740223210013937,-29639.740223210013937,100739.740223210013937,29639.740223210013937,0.787468902482679
4612,59825,0.710000000000000,3171,1.150000000000000,ST. JOHN'S,793600,30443,1994,100,3171.000000000000000,0.000000000000000,310.000000000000000,660.000000000000000,30,644117.000000000000000,0.919336128993508,-82.432882000000006,29.611806000000001,06860-090-004,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.001103196668709,442901.7303062408,473344.7303062408,-320255.269693759211805,-201215.269693759211805,320255.269693759211805,201215.269693759211805,0.596452533147985
4613,59831,0.580000000000000,2906,1.150000000000000,ST. JOHN'S,655200,27522,1996,100,2278.000000000000000,628.000000000000000,304.000000000000000,714.000000000000000,28,529398.000000000000000,0.751006978614415,-82.433948999999998,29.613005999999999,06860-090-010,HighSprings_B,True,False,False,0.720000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.96385845382429,426709.3809525046,454231.3809525046,-200968.619047495420091,-102688.619047495420091,200968.619047495420091,102688.619047495420091,0.693271338450099
4614,59833,0.910000000000000,3745,1.150000000000000,ST. JOHN'S,749800,12861,2000,100,1767.000000000000000,1978.000000000000000,216.000000000000000,894.000000000000000,24,624469.000000000000000,1.178304052653651,-82.434403000000003,29.612396000000000,06860-090-012,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.215438523332296,548772.1040736492,561633.1040736492,-188166.895926350844093,-75696.895926350844093,188166.895926350844093,75696.895926350844093,0.749043883800546
4615,59834,0.780000000000000,2619,1.150000000000000,ST. JOHN'S,517100,25873,1994,100,2618.500000000000000,0.000000000000000,217.500000000000000,616.000000000000000,30,413662.000000000000000,1.009974902274559,-82.434762000000006,29.612282000000000,06860-090-013,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.878861183095315,391938.87798018026,417811.87798018026,-99288.122019819740672,-21723.122019819740672,99288.122019819740672,21723.122019819740672,0.807990481493290
4616,59837,0.630000000000000,2671,1.150000000000000,ST. JOHN'S,686900,25618,1994,100,2671.000000000000000,0.000000000000000,502.000000000000000,674.000000000000000,30,558247.000000000000000,0.815748959529451,-82.435760000000002,29.612801999999999,06860-090-016,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.887278807695703,395251.9970546749,420869.9970546749,-266030.002945325104520,-162995.002945325104520,266030.002945325104520,162995.002945325104520,0.612709269259972
4617,59841,0.510000000000000,2396,1.150000000000000,ST. JOHN'S,566000,25608,2010,100,1165.000000000000000,1231.000000000000000,296.000000000000000,616.000000000000000,14,455492.000000000000000,0.660368205333365,-82.434369000000004,29.614023000000000,06860-090-020,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.018061316729359,450476.5569048089,476084.5569048089,-89915.443095191090833,-5015.443095191090833,89915.443095191090833,5015.443095191090833,0.841138793118037
4618,59847,0.920000000000000,3382,1.150000000000000,ST. JOHN'S,592900,6897,1994,100,3382.000000000000000,0.000000000000000,669.000000000000000,572.000000000000000,30,497068.000000000000000,1.191252448836659,-82.432360000000003,29.613030999999999,06860-090-026,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.062171596057858,470791.9690159612,477688.9690159612,-115211.030984038778115,-26276.030984038778115,115211.030984038778115,26276.030984038778115,0.805682187579628
4619,59853,1.440000000000000,3523,1.150000000000000,ST. JOHN'S,732200,4309,2007,100,2272.500000000000000,1250.000000000000000,1128.500000000000000,816.000000000000000,17,618061.000000000000000,1.864569050353031,-82.431483999999998,29.612832999999998,06860-090-032,HighSprings_B,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.310551905090405,603530.5291640674,607839.5291640674,-124360.470835932646878,-14530.470835932646878,124360.470835932646878,14530.470835932646878,0.830155052122463
4620,59855,0.530000000000000,3695,1.150000000000000,ST. JOHN'S,727300,5611,1997,100,3225.000000000000000,0.000000000000000,548.000000000000000,672.000000000000000,27,612594.000000000000000,0.686264997699379,-82.435688999999996,29.613568000000001,06860-090-034,HighSprings_B,True,False,False,0.730000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.131976454570982,504829.71560444386,510440.71560444386,-216859.284395556140225,-107764.284395556140225,216859.284395556140225,107764.284395556140225,0.701829665343660
4621,59864,0.640000000000000,2517,1.150000000000000,ST. JOHN'S,580500,31271,1994,100,2516.500000000000000,0.000000000000000,468.500000000000000,692.000000000000000,30,462153.999999999941792,0.828697355712458,-82.434968999999995,29.611699999999999,06860-090-043,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.8498443290068,380729.4622323823,412000.4622323823,-168499.537767617672216,-81424.537767617614008,168499.537767617672216,81424.537767617614008,0.709733785068703
4622,59868,0.600000000000000,2441,1.150000000000000,ST. JOHN'S,496400,23238,1999,100,2441.000000000000000,0.000000000000000,292.000000000000000,675.000000000000000,25,398702.000000000000000,0.776903770980430,-82.435142999999997,29.610802000000000,06860-090-047,HighSprings_B,True,False,False,0.750000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.895421199056464,398483.4314493043,421721.4314493043,-74678.568550695723388,-218.568550695723388,74678.568550695723388,218.568550695723388,0.849559692685947
4623,59873,0.440000000000000,2464,1.150000000000000,ST. JOHN'S,496400,18089,2000,100,2464.000000000000000,0.000000000000000,49.000000000000000,528.000000000000000,24,403851.000000000000000,0.569729432052315,-82.436886000000001,29.611495000000001,06860-090-052,HighSprings_B,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.876452944998656,390996.13147731835,409085.13147731835,-87314.868522681645118,-12854.868522681645118,87314.868522681645118,12854.868522681645118,0.824103810389441
4624,59879,0.550000000000000,2722,1.150000000000000,ST. JOHN'S,569000,28585,1994,100,2721.500000000000000,0.000000000000000,347.500000000000000,775.000000000000000,30,455064.999999999941792,0.712161790065394,-82.436746999999997,29.613654000000000,06860-090-058,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.890988212257492,396720.8692519529,425305.8692519529,-143694.130748047085945,-58344.130748047027737,143694.130748047085945,58344.130748047027737,0.747461984625576
4625,59883,0.500000000000000,2086,1.150000000000000,ST. JOHN'S,475200,7520,1994,100,4172.000000000000000,0.000000000000000,784.000000000000000,968.000000000000000,30,396400.000000000000000,0.647419809150358,-82.435231999999999,29.614165000000000,06860-090-062,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.7246067404471,335912.7526340864,343432.7526340864,-131767.247365913586691,-60487.247365913586691,131767.247365913586691,60487.247365913586691,0.722712021536377
4626,59885,0.540000000000000,2557,1.150000000000000,ST. JOHN'S,545900,24106,1994,100,2557.000000000000000,0.000000000000000,391.000000000000000,583.000000000000000,30,439909.000000000000000,0.699213393882387,-82.436390000000003,29.610434000000001,06860-090-064,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.844394431868041,378660.1696630817,402766.1696630817,-143133.830336918297689,-61248.830336918297689,143133.830336918297689,61248.830336918297689,0.737802105995753
4627,59887,0.560000000000000,2129,1.150000000000000,ST. JOHN'S,481200,4277,1995,100,2129.000000000000000,0.000000000000000,60.000000000000000,536.000000000000000,29,404743.000000000000000,0.725110186248401,-82.435908999999995,29.609849000000001,06860-090-066,HighSprings_B,True,False,False,0.710000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.726018134878158,336387.19275478914,340664.19275478914,-140535.807245210860856,-68355.807245210860856,140535.807245210860856,68355.807245210860856,0.707947200238548
4628,59908,0.430000000000000,2519,1.150000000000000,ST. JOHN'S,600600,34647,1994,100,2519.000000000000000,0.000000000000000,507.000000000000000,566.000000000000000,30,475863.000000000000000,0.556781035869308,-82.438338000000002,29.612283999999999,06860-090-087,HighSprings_B,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.822190934190829,370345.2413106107,404992.2413106107,-195607.758689389273059,-105517.758689389273059,195607.758689389273059,105517.758689389273059,0.674312756094923
