"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Heated Area","Tax ID","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Ownership","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","A4552506","SLD","3317 SE 22ND PL","GAINESVILLE","32641","GREENTREE VILLAGE","1,131","16134-051-055","$115,000","2","1","1","1980","None","Single Family Residence","Fee Simple","$1,244.91","2","2","2","FHA","01/06/2023","$97.04","$101.68","1.05","FLATFEE.COM","Cliff Glansen","278017259","259504964","Sarasota - Manatee","Sarasota - Manatee"
"1","T3420451","SLD","215 SW 252ND ST","NEWBERRY","32669","ORIGINAL NEWBERRY","1,008","02254-004-000","$117,000","4","1","0","1955","None","Single Family Residence","Fee Simple","$562.98","18","18","19","Cash","03/09/2023","$138.88","$116.07","0.84","DUNHILL 100 LLC","Melchire St. Ville","278043780","259506269","Tampa","Tampa"
"1","GC513107","SLD","14032 SW 12TH PL","NEWBERRY","32669","N/A","1,212","04412-008-000","$117,500","2","1","0","1965","None","Single Family Residence","Fee Simple","$1,517.40","4","4","4","Cash","10/13/2023","$73.43","$96.95","1.32","WATSON REALTY CORP- TIOGA","Tyler Laborde","259505915","259504964","Gainesville-Alachua","Gainesville-Alachua"
"1","GC514286","SLD","18802 NE 9TH DR","GAINESVILLE","32609","N/A","1,280","07633-013-001","$120,000","2","1","1","1989","None","Single Family Residence","Fee Simple","$1,015.00","6","6","7","Cash","07/07/2023","$101.56","$93.75","0.92","FLORIDA HOMES REALTY & MORTGAGE LLC","Deirdre Murphy","196532013","259504964","Gainesville-Alachua","Gainesville-Alachua"
"1","GC511763","SLD","1816 SW 68TH TER","GAINESVILLE","32607","TOWER OAKS ARMS","916","06677-060-019","$120,000","2","2","0","1983","None","Single Family Residence","Co-op","$1,439.59","3","3","3","FHA","05/09/2023","$131.00","$131","1.00","WORTH CLARK REALTY","Virdell Bowles III","259507330","260033462","Gainesville-Alachua","Pinellas Suncoast"
"1","O6085903","SLD","2509 NE 11TH PL","GAINESVILLE","32641","CEDAR GROVE","1,214","10823-069-000","$120,000","3","2","1","1969","None","Single Family Residence","Fee Simple","$2,018.00","117","117","132","Cash","07/11/2023","$106.26","$98.85","0.93","BEYCOME OF FLORIDA LLC","Steven Koleno","364512302","260031891","Orlando Regional","Orlando Regional"
"1","GC509935","SLD","3823 SW 28TH TER","GAINESVILLE","32608","SERENOLA MANOR UNIT 3 NAPIER","844","07296-031-023","$120,000","2","1","0","1988","None","Single Family Residence","Fee Simple","$1,755.56","37","37","37","Conventional","03/24/2023","$171.80","$142.18","0.83","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Lindsey Johnson","259505655","259500046","Gainesville-Alachua","Gainesville-Alachua"
"1","GC510447","SLD","1701 NE 28 AVE","GAINESVILLE","32609","CAROL ESTATES NORTH","1,269","08197004038","$120,900","3","1","0","1965","None","Single Family Residence","Fee Simple","$210.00","0","0","0","Cash","02/09/2023","$94.56","$95.27","1.01","SAXON REALTY INC","Bonnie Mott","259500202","261018281","Gainesville-Alachua","Gainesville-Alachua"
"1","GC511030","SLD","726 NW 34TH AVE","GAINESVILLE","32609","DIXIE HEIGHTS","621","08510-000-000","$121,500","2","1","0","1948","None","Single Family Residence","Fee Simple","$1,944.48","11","11","32","FHA","05/03/2023","$195.65","$195.65","1.00","BHHS FLORIDA REALTY","Ryan Saylor","259503198","25950341","Gainesville-Alachua","Gainesville-Alachua"
"1","GC511709","SLD","12920 NW 142ND TERRACE","ALACHUA","32615","ALACHUA HEIGHTS","880","03926-025-015","$125,000","1","1","0","1978","None","Single Family Residence","Fee Simple","$2,174.00","2","2","3","Cash","03/31/2023","$142.05","$142.05","1.00","HORIZON REALTY OF ALACHUA INC","Joan Sroka","259502053","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC511708","SLD","15817 SW 133RD LN","ARCHER","32618","ARCHER WOODS","1,248","04907-001-008","$125,000","3","1","1","1982","None","Single Family Residence","Fee Simple","$1,453.00","22","22","55","Cash","05/24/2023","$159.46","$100.16","0.63","WATSON REALTY CORP- TIOGA","Rachel Taylor","259507455","279604519","Gainesville-Alachua","Gainesville-Alachua"
"1","GC511227","SLD","2201 SW 39TH DR","GAINESVILLE","32607","MILL RUN REP 2","900","06735-103-001","$125,000","2","1","1","1983","None","Single Family Residence","Fee Simple","$1,943.00","3","3","3","Cash","03/31/2023","$155.56","$138.89","0.89","STEWART REALTY & MANAGEMENT LLC","Angela Stewart","259504417","259504874","Gainesville-Alachua","Gainesville-Alachua"
"1","J957720","SLD","4302 NW 21ST DR","GAINESVILLE","32605","HAZEL HEIGHTS SUB","1,046","07917-051-000","$125,000","3","2","0","1972","None","Single Family Residence","Fee Simple","$912.60","0","0","-15","Cash","01/26/2023","$119.50","$119.5","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","259500004","For Future Use","Other"
"1","GC511055","SLD","2830 NE 16TH TER","GAINESVILLE","32609","CAROL ESTATES NORTH","904","08197-003-059","$125,000","2","1","0","1965","None","Single Family Residence","Fee Simple","$792.61","27","13","28","Conventional","05/12/2023","$154.76","$138.27","0.89","BOSSHARDT REALTY SERVICES LLC","Davonda Brown","259500401","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","GC510354","SLD","1319 NE 4TH AVE","GAINESVILLE","32641","NEW GAINESVILLE REP","960","11423-000-000","$125,000","3","1","0","1989","None","Single Family Residence","Fee Simple","$1,599.86","3","3","3","Cash","02/01/2023","$130.21","$130.21","1.00","NEXTHOME SOUTH POINTE - GAINESVILLE","Tyisha Hathorn","259506706","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC509021","SLD","7018 SE 222ND ST","HAWTHORNE","32640","C J WAITS ADD","1,667","19468-000-000","$125,000","3","2","0","1925","None","Single Family Residence","Fee Simple","$1,126.14","150","150","232","Cash","07/21/2023","$86.98","$74.99","0.86","EXP REALTY LLC","Marina Underhill","259506755","271516990","Gainesville-Alachua","Sarasota - Manatee"
"1","GC507144","SLD","1304 NE 3RD AVE","GAINESVILLE","32641","NEW GAINESVILLE REPLAT","628","11427-000-000","$127,000","2","1","0","1959","None","Single Family Residence","Fee Simple","$840.83","206","107","129","VA","01/09/2023","$198.89","$202.23","1.02","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Jennifer Barona","259505354","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC510025","SLD","2619 NE 10TH TER","GAINESVILLE","32609","HIGHLAND COURT MANOR","962","08201-026-000","$129,500","3","1","0","1959","None","Single Family Residence","Fee Simple","$2,061.18","52","52","57","Cash","03/17/2023","$139.81","$134.62","0.96","HORIZON REALTY OF ALACHUA INC","Patti Moser","259500210","259500054","Gainesville-Alachua","Gainesville-Alachua"
"1","GC511394","SLD","5616 QUAIL ST","MELROSE","32666","MELROSE GOODSONS ADD","1,276","18732-000-000","$130,000","3","1","0","1963","None","Single Family Residence","Fee Simple","$1,979.09","2","2","6","Cash","04/18/2023","$105.02","$101.88","0.97","SAGE REAL ESTATE","Michelle Hazen","259504971","271501005","Gainesville-Alachua","Gainesville-Alachua"
"1","FC289247","SLD","911 NE 22ND ST","GAINESVILLE","32641","DUVAL HEIGHTS","792","10858-032-000","$130,000","3","1","0","1958","None","Single Family Residence","Fee Simple","$1,507.81","163","163","178","Conventional","10/16/2023","$296.72","$164.14","0.55","ADAMS, CAMERON & CO., REALTORS","Nelly De La Cruz Frances","256503043","55055","Flagler","Flagler"
"1","GC511017","SLD","641 NW 258TH ST","NEWBERRY","32669","MEADOWBROOK","1,095","02384-100-038","$130,100","3","1","1","1975","None","Single Family Residence","Fee Simple","$1,703.70","18","18","20","Cash","03/29/2023","$109.50","$118.81","1.09","HORIZON REALTY OF ALACHUA INC","Patti Moser","259500210","259506708","Gainesville-Alachua","Gainesville-Alachua"
"1","GC509065","SLD","425 SE 14TH TER","GAINESVILLE","32601","CANTY HEIGHTS","792","12744-010-000","$131,500","3","1","0","1957","None","Single Family Residence","Fee Simple","$1,005.40","165","165","210","Cash","06/09/2023","$182.95","$166.04","0.91","RE/MAX PROFESSIONALS","Nestor Perez","259504978","261010944","Gainesville-Alachua","Gainesville-Alachua"
"1","GC510449","SLD","818 NE 25TH TER","GAINESVILLE","32641","FOREST PINES SE 1/4","936","10857-108-000","$132,000","3","1","0","1966","None","Single Family Residence","Fee Simple","$1,676.00","3","3","4","Conventional","02/28/2023","$133.55","$141.03","1.06","FOCUS REAL ESTATE GROUP","Ben Phillips","276509891","259506003","Gainesville-Alachua","Gainesville-Alachua"
"1","GC509018","SLD","2011 SE 48TH TER","GAINESVILLE","32641","JACKS SUB #2","1,040","16191-002-008","$132,000","3","1","0","1966","None","Single Family Residence","Fee Simple","$1,781.00","132","132","149","Conventional","04/04/2023","$144.13","$126.92","0.88","COLDWELL BANKER M.M. PARRISH, REALTORS","Todd Louis","259502096","259504837","Gainesville-Alachua","Gainesville-Alachua"
"1","A4585135","SLD","2220 SE 46TH TER","GAINESVILLE","32641","SHADY LAWN ESTATES","742","16189-002-018","$132,500","2","1","0","1963","None","Single Family Residence","Fee Simple","$1,449.00","25","25","25","Cash","11/09/2023","$195.42","$178.57","0.91","FLATFEE.COM","Cliff Glansen","278017259","259505372","Sarasota - Manatee","Sarasota - Manatee"
"1","GC513846","SLD","1230 NE 3RD AVE","GAINESVILLE","32641","NEW GAINESVILLE REP","840","11419-000-000","$132,500","2","1","0","1935","None","Single Family Residence","Fee Simple","$1,273.19","9","9","9","Cash","06/20/2023","$165.48","$157.74","0.95","WATSON REALTY CORP- TIOGA","Matthew Perry","259506400","259505361","Gainesville-Alachua","Gainesville-Alachua"
"1","GC512917","SLD","6917 SE 216TH TER","HAWTHORNE","32640","HAWTHORNE POOLES ADD SE","1,008","19648-000-000","$133,000","2","1","0","1930","None","Single Family Residence","Fee Simple","$1,560.00","177","141","159","FHA","10/27/2023","$133.93","$131.94","0.99","MILLER REAL ESTATE","Barbara Miller","259503553","255000256","Gainesville-Alachua","Gainesville-Alachua"
"1","GC510924","SLD","1709 NE 1ST AVE","GAINESVILLE","32641","NEW GAINESVILLE REPLAT","576","11539-006-000","$133,500","2","1","0","1940","None","Single Family Residence","Fee Simple","$1,241.00","28","28","28","FHA","05/01/2023","$231.77","$231.77","1.00","SWANZ PREMIER REALTY LLC","Teresa Osoba","259504213","259507733","Gainesville-Alachua","Gainesville-Alachua"
"1","GC511773","SLD","2428 E UNIVERSITY AVE","GAINESVILLE","32641","HARDEE HEIGHTS","805","11234-013-000","$134,900","3","1","0","1956","None","Single Family Residence","Fee Simple","$500.50","11","11","11","Conventional","04/18/2023","$161.49","$167.58","1.04","MILLER REAL ESTATE","Barbara Miller","259503553","55055","Gainesville-Alachua","Gainesville-Alachua"
"1","GC513348","SLD","1805 SE 50TH ST","GAINESVILLE","32641","GREEN GROVE","1,289","16186-009-000","$135,000","3","2","0","1959","None","Single Family Residence","Fee Simple","$2,471.38","10","10","10","Cash","06/20/2023","$104.65","$104.73","1.00","HORIZON REALTY OF ALACHUA INC","Patti Moser","259500210","259500054","Gainesville-Alachua","Gainesville-Alachua"
"1","OM649941","SLD","2130 NW 55TH ST","GAINESVILLE","32605","WEST PARK ADD 1","973","06352-008-000","$135,000","3","1","0","1963","None","Single Family Residence","Fee Simple","$2,578.84","4","4","4","Cash","01/19/2023","$133.61","$138.75","1.04","EXP REALTY LLC","Matt Santos","271516157","259504874","Ocala - Marion","Sarasota - Manatee"
"1","GC509427","SLD","1006 NE 10TH AVE","GAINESVILLE","32601","FAIRFIELD ADD","918","10600-057-000","$135,000","2","1","0","1948","None","Single Family Residence","Fee Simple","$699.36","16","16","33","Cash","01/20/2023","$141.07","$147.06","1.04","HORIZON REALTY OF ALACHUA INC","Patti Moser","259500210","20540","Gainesville-Alachua","Gainesville-Alachua"
"1","GC506679","SLD","1905 NE 3RD AVE","GAINESVILLE","32641","NEW GAINESVILLE","680","11213-000-000","$135,000","2","1","0","1940","None","Single Family Residence","Fee Simple","$1,667.00","109","109","215","FHA","03/13/2023","$198.53","$198.53","1.00","COLDWELL BANKER M.M. PARRISH, REALTORS","Donavaun Horne","259505227","55055","Gainesville-Alachua","Gainesville-Alachua"
"1","GC512864","SLD","1123 NW 6TH PL","GAINESVILLE","32601","BROWNS ADDN S.J. THOMAS BLK 10","806","13891 000 000","$137,500","2","1","1","1955","None","Single Family Residence","Fee Simple","$4,594.00","7","7","13","Cash","06/30/2023","$198.51","$170.6","0.86","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Keelan Cox","259505393","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC514152","SLD","1911 SW WILLISTON RD","GAINESVILLE","32608","D L CLINCH GRANT SERENOLA","660","07186-001-000","$138,000","2","1","0","1961","None","Single Family Residence","Fee Simple","$2,435.36","7","7","28","Cash","07/28/2023","$193.94","$209.09","1.08","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Whitney Johnson Perkins","259504068","276634517","Gainesville-Alachua","Gainesville-Alachua"
"1","GC513851","SLD","1104 NE 28TH AVE","GAINESVILLE","32609","HIGHLAND COURT MANOR","900","1073628","$140,000","2","1","0","1960","None","Single Family Residence","Fee Simple","$961.00","0","0","0","Conventional","07/10/2023","$155.56","$155.56","1.00","SUSKIN REALTY INC","Leslie Suskin","259500362","259500054","Gainesville-Alachua","Gainesville-Alachua"
