prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,abs_subdv_cd,sl_price,effective_year_built,imprv_type_cd,base_area,actual_year_built,prop_val_yr,sup_num,CENTROID_X,CENTROID_y,geo_id,sum_us_area,total_porch_area,total_garage_area,effective_age,actual_age,has_canal,has_lake,number_of_baths,MISC_Val,hood_cd,sl_county_ratio_cd
73288,0.05,1057,3,GAINESVILLE,236402,232800,2016,100,1056.5,2016,2024,0,-82.35473013,29.70223129,07891-030-220,0,60,457.5,7,7,0,0,2,77,324419.03,1
73554,0.18,1209,3,GAINESVILLE,206900,252200,1999,100,1209,1980,2024,0,-82.34957389,29.6945507,07915-005-018,0,0,332,24,43,0,0,2,765,324419.04,2
73616,0.22,1248,3,GAINESVILLE,206900,157400,1994,100,1248,1974,2024,0,-82.34777599,29.69414862,07915-005-080,0,0,0,29,49,0,0,2,3867,324419.04,1
73817,0.23,1286,3,GAINESVILLE,89600,130000,1994,100,1046,1972,2024,0,-82.35336624,29.69356834,07917-051-000,0,0,0,29,51,0,0,2,547,324419.04,1
73872,0.23,1118,3,GAINESVILLE,89400,166600,1994,100,1118,1961,2024,0,-82.35254127,29.69138961,07918-021-000,0,64,0,29,62,0,0,2,753,324419.04,1
74133,0.35,1766,3,GAINESVILLE,146600,320000,2000,100,1766,1970,2024,0,-82.34705418,29.68923584,07933-010-000,0,253,0,23,53,0,0,3,20001,324419.02,1
107614,0.2342,2028,3,NEWBERRY,236108,402300,2017,100,2028,2017,2024,0,-82.58693881,29.65956236,01901-090-199,0,242,576,6,6,0,0,2.5,870,224100.01,1
70003,2.52,1890,3,ST. JOHN'S,227406,429000,2016,100,1890,2016,2024,0,-82.44708804,29.55841809,07350-044-119,0,98,471,7,7,0,0,2,1019,216306.03,1
87328,0.14,2917,3,GAINESVILLE,218000,294000,1994,100,1671,1940,2024,0,-82.32741442,29.64917122,13450-000-000,1246,72,0,29,83,0,0,5,0,145405.04,1
88626,0.12,872,2,GAINESVILLE,46700,140700,1994,100,872,1935,2024,0,-82.33027333,29.65631975,14471-000-000,0,112,0,29,88,0,0,1,0,145405.02,1
104133,8.59,785,3,ST. JOHN'S,0,835000,2019,100,785,2009,2024,0,-82.08790183,29.54293968,20019-010-003,0,680,515,4,14,0,1,1,10449,216612.01,2
104344,0.63,3272,3,ST. JOHN'S,0,441000,1994,100,2240,1989,2024,0,-82.10170998,29.51028713,20077-000-000,841,585,765,29,34,0,1,3,41516,216621.02,1
105205,0.11,1334,4,ST. JOHN'S,251501,328300,2014,100,1334,2014,2024,0,-82.42941045,29.58103576,07098-408-496,0,70,484,9,9,0,0,2,924,125332.02,1
