"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Heated Area","Tax ID","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Ownership","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","GC444343","SLD","12716 NW 109 th LN","Alachua","32615","San Felasco Farms","3,400","04029010012","$785,000","4","3","0","1997","Private","Single Family Residence","","$5,516.00","204","204","204","Conventional","01/07/2022","$249.71","$230.88","0.92","Beltz Realty & Investments","Billy Beltz","259500269","259507001","Gainesville-Alachua","Gainesville-Alachua"
"1","GC507102","SLD","7020 SW 93RD AVE","GAINESVILLE","32608","FARMS OF KANAPAHA","2,861","07347-009-000","$786,000","4","3","0","1999","None","Single Family Residence","Fee Simple","$6,979.00","96","96","96","VA","12/01/2022","$277.87","$274.73","0.99","PEPINE REALTY","Laura Javidi","259505316","259504874","Gainesville-Alachua","Gainesville-Alachua"
"1","GC504102","SLD","10415 SW 48TH PL","GAINESVILLE","32608","HP HAILE PLANTATION / KESTREL POINT","3,148","06860-181-014","$787,000","4","3","0","1998","Private","Single Family Residence","Fee Simple","$7,383.31","1","1","1","Conventional","06/01/2022","$250.00","$250","1.00","BOSSHARDT REALTY SERVICES LLC","Henry Rabell","259503136","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","A4527766","SLD","3520 SW 87TH DR","GAINESVILLE","32608","HAILE PLANTATION UNIT 34 PH 6","3,245","06860-346-002","$787,000","5","3","1","2004","Private","Single Family Residence","Fee Simple","$9,851.00","4","4","4","Conventional","05/12/2022","$244.99","$242.53","0.99","FLATFEE.COM","Cliff Glansen","278017259","264000987","Sarasota - Manatee","Sarasota - Manatee"
"1","GC500142","SLD","691 SW 136TH ST","NEWBERRY","32669","TOWN OF TIOGA PH 13","3,105","04333-113-311","$787,500","4","3","1","2015","Community","Single Family Residence","Fee Simple","$11,304.19","74","74","74","Conventional","03/01/2022","$257.33","$253.62","0.99","BOSSHARDT REALTY SERVICES LLC","Kevin Banes","259505057","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC507905","SLD","4215 SW 91ST DR","GAINESVILLE","32608","HAILE PLANTATION UNIT 25 PH I","2,797","06860-251-006","$790,000","5","3","1","1992","Private","Single Family Residence","Fee Simple","$6,311.50","76","76","76","Cash","12/09/2022","$303.86","$282.45","0.93","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Jonathan Mills","259505225","283004766","Gainesville-Alachua","Gainesville-Alachua"
"1","GC502942","SLD","3843 SW 92ND DR","GAINESVILLE","32608","HAILE PLANTATION UNIT 34 PH I","3,980","06860-341-013","$790,000","3","3","1","2001","Private","Single Family Residence","Fee Simple","$11,464.55","16","16","17","Cash","05/23/2022","$213.57","$198.49","0.93","MOMENTUM REALTY - GAINESVILLE","K.C. Harder","259506085","282570324","Gainesville-Alachua","Gainesville-Alachua"
"1","GC440337","SLD","708 NE BLVD","GAINESVILLE","32601","HIGHLANDS","5,709","12283-000-000","$790,000","6","4","1","1923","None","Single Family Residence","","$15,080.35","379","379","379","Conventional","02/18/2022","$139.95","$138.38","0.99","PEPINE REALTY","Mark Gajda","259505420","260000668","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447334","SLD","11136 SW 33RD LN","Gainesville","32608","Oakmont","3,542","04427-111-404","$794,655","5","4","1","2021","Community","Single Family Residence","","$5,663.86","269","269","0","Conventional","05/16/2022","$214.34","$224.35","1.05","ICI SELECT REALTY","Ali Kargar","253004979","253001996","Gainesville-Alachua","Tampa"
"1","GC506962","SLD","9522 SW 34TH LN","GAINESVILLE","32608","HAILE PLANTATION UNIT 35 PH 1","3,183","06860-351-013","$799,000","4","3","0","2000","Private","Single Family Residence","Fee Simple","$9,854.00","1","1","5","Conventional","09/19/2022","$251.02","$251.02","1.00","BHGRE THOMAS GROUP","Kim Chalmers","259505909","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC503511","SLD","10429 SW 37TH PLACE","GAINESVILLE","32608","WILDS PLANTATION UNIT 3","3,278","06852-030-066","$799,000","4","3","0","2007","Private","Single Family Residence","Fee Simple","$11,321.88","9","9","9","Conventional","06/14/2022","$243.75","$243.75","1.00","VANBEEK REALTY LLC","Julie VanBeek","259503542","25950341","Gainesville-Alachua","Ocala - Marion"
"1","GC505146","SLD","7515 NW 187TH TER","ALACHUA","32615","SANTA FE FOREST","3,338","04082-010-011","$799,900","4","2","1","2008","None","Single Family Residence","Fee Simple","$8,660.00","19","19","19","Conventional","08/08/2022","$239.63","$239.63","1.00","BHGRE THOMAS GROUP","Susan Houder","259500872","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC505065","SLD","18312 SW 42ND LN","NEWBERRY","32669","THE TRAILS","3,719","04446-010-024","$800,000","5","2","2","2002","Private","Single Family Residence","Fee Simple","$8,200.00","3","3","3","Cash","06/03/2022","$215.08","$215.11","1.00","BOSSHARDT REALTY SERVICES LLC","Aimee Oelrich","259500791","259504874","Gainesville-Alachua","Gainesville-Alachua"
"1","GC504942","SLD","17518 VETERANS WAY","MICANOPY","32667","TUSCAWILLA LAKE ESTATE","4,970","16877-020-004","$800,000","4","4","1","1987","Private","Single Family Residence","Fee Simple","$8,139.12","91","91","91","Conventional","10/14/2022","$179.07","$160.97","0.90","FLORIDA HOMES REALTY & MORTGAGE LLC","Heather Damron","259505195","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC503729","SLD","5402 NW 97TH ST","GAINESVILLE","32653","HAMMOCK THE","3,091","06037-040-000","$800,000","4","3","0","1994","None","Single Family Residence","Fee Simple","$7,067.28","0","0","12","Conventional","05/16/2022","$253.93","$258.82","1.02","COLDWELL BANKER M.M. PARRISH, REALTORS","Cindy Birk","259503772","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447663","SLD","2344 SW 95th TER","Gainesville","32607","Quarries","2,348","06667-150-022","$800,000","4","2","1","2001","Private","Single Family Residence","","$5,439.62","121","121","168","Cash","03/11/2022","$338.59","$340.72","1.01","MOMENTUM REALTY - GAINESVILLE","Kelly Crews","259505122","261010944","Gainesville-Alachua","Gainesville-Alachua"
"1","GC503337","SLD","23918 NW 54TH TER","ALACHUA","32615","NOT IN SUBDIVISION","2,695","05369-001-005","$805,000","3","3","0","1990","Private","Single Family Residence","Fee Simple","$3,974.00","6","6","67","Conventional","05/31/2022","$296.47","$298.7","1.01","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Lisa Fetrow","259505107","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC503293","SLD","3705 NW 170TH ST","NEWBERRY","32669","MILMAR FARMS","2,878","04163-001-013","$810,000","4","3","1","2013","None","Single Family Residence","Fee Simple","$9,890.90","3","3","20","Conventional","05/05/2022","$288.05","$281.45","0.98","ENGEL & VOLKERS GAINESVILLE","Rachel Brock","259507184","259505372","Gainesville-Alachua","Gainesville-Alachua"
"1","GC502933","SLD","12486 SW 4TH PL","NEWBERRY","32669","AMARIAH PARK","2,753","04340-010-055","$810,000","4","3","0","2022","Community","Single Family Residence","Fee Simple","$0.00","129","129","129","Conventional","10/21/2022","$296.40","$294.22","0.99","G W ROBINSON REALTY INC","Christopher Kobrin","259505688","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447099","SLD","670 SW 134th WAY","Newberry","32669","Town Of Tioga","3,593","04333-112-296","$812,500","4","3","1","2008","Community","Single Family Residence","","$14,295.30","155","155","155","Cash","02/03/2022","$233.79","$226.13","0.97","Flat Fee.com, Inc.","Cliff Glansen","278017259","55055","Sarasota - Manatee","Sarasota - Manatee"
"1","GC502995","SLD","4503 SW 94TH DR","GAINESVILLE","32608","HAILE PLANTATION UNIT 26 PH I","3,240","06860-261-001","$815,000","4","4","0","1993","Private, Community","Single Family Residence","Fee Simple","$9,461.59","59","59","72","Cash","06/06/2022","$271.57","$251.54","0.93","ENGEL & VOLKERS GAINESVILLE","Anna Olcese","259505223","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC503331","SLD","8710 SW 40TH AVE","GAINESVILLE","32608","HP/STRATFORD RIDGE","3,333","06860-344-039","$816,000","4","3","1","2004","Private","Single Family Residence","Fee Simple","$9,961.91","5","5","5","Conventional","06/03/2022","$244.52","$244.82","1.00","TERZA REAL ESTATE","Delphine Lampert","260561009","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC503690","SLD","1437 SW 90TH ST","GAINESVILLE","32607","COBBLEFIELD/ARUNDEL","3,386","06672-600-156","$818,000","5","3","0","2005","Private, Community","Single Family Residence","Fee Simple","$10,006.00","3","3","3","Conventional","05/25/2022","$242.17","$241.58","1.00","BOSSHARDT REALTY SERVICES LLC","Amy Yang","259506118","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","GC504540","SLD","3612 SW 106TH ST","GAINESVILLE","32608","ESTATES OF WILDS PLANTATION","3,008","06852-100-025","$820,496","4","3","0","2022","None","Single Family Residence","Fee Simple","$2,701.00","0","0","2","Conventional","10/31/2022","$272.77","$272.77","1.00","COLDWELL BANKER M.M. PARRISH, REALTORS","Jeff Quigley","259500615","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC501142","SLD","14026 SW 7TH PL SW","NEWBERRY","32669","WIMBERLEY","2,711","04343-001-021","$824,000","4","3","1","2022","None","Single Family Residence","Fee Simple","$40.00","248","248","248","Private","12/06/2022","$303.95","$303.95","1.00","BHHS FLORIDA REALTY - 53RD AVE","Cheryl Hartley","259503267","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC504184","SLD","8627 SW 42ND PL","GAINESVILLE","32608","HAILE PLANTATION UNIT 9 PH 5","3,824","06860-090-113","$825,000","4","3","1","1999","Private, Community","Single Family Residence","Fee Simple","$11,369.22","21","21","22","Cash","06/03/2022","$228.79","$215.74","0.94","TRUSTED REALTY GROUP, LLC","Jennifer Bass","259505681","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC503682","SLD","2656 SW 118TH TER","GAINESVILLE","32608","OAKMONT PH 1 UNIT 1A","3,625","04427-111-010","$825,000","5","4","0","2015","Community","Single Family Residence","Fee Simple","$10,417.23","2","2","3","Cash","05/09/2022","$227.59","$227.59","1.00","ENGEL & VOLKERS GAINESVILLE","Rachel Brock","259507184","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","GC502450","SLD","1809 NW 143RD ST","GAINESVILLE","32606","NONE","3,340","04289-001-000","$825,000","4","4","0","1964","Private","Single Family Residence","Fee Simple","$5,189.41","6","6","7","Conventional","03/30/2022","$247.01","$247.01","1.00","MOMENTUM REALTY - GAINESVILLE","K.C. Harder","259506085","259507001","Gainesville-Alachua","Gainesville-Alachua"
"1","GC506337","SLD","3537 SW 111TH DR","GAINESVILLE","32608","OAKMONT","2,764","04427-111-491","$828,079","3","2","1","2022","None","Single Family Residence","Co-op","$0.00","0","0","0","Conventional","12/23/2022","$298.20","$299.59","1.00","ICI SELECT REALTY","Ali Kargar","253004979","253001996","Gainesville-Alachua","Tampa"
"1","GC504671","SLD","7282 SW 35TH RD","GAINESVILLE","32608","GARISON WAY PH 1","3,988","06840-010-034","$834,900","5","3","2","2007","Community","Single Family Residence","Fee Simple","$8,134.72","2","2","5","Cash","06/24/2022","$209.35","$209.35","1.00","BHGRE THOMAS GROUP","Ericka Gilchrist","259503978","259507237","Gainesville-Alachua","Gainesville-Alachua"
"1","GC502477","SLD","6124 SW 30TH AVE","GAINESVILLE","32608","N/A","3,398","06836-006-000","$838,000","4","2","1","1978","None","Single Family Residence","Fee Simple","$4,619.00","45","45","153","Conventional","09/22/2022","$257.50","$246.62","0.96","BHGRE THOMAS GROUP","Kim Chalmers","259505909","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC502301","SLD","18001 SE 59TH ST","MICANOPY","32667","TUSCAWILLA LAKE ESTATE","2,907","16877-020-011","$841,722","3","3","0","2023","Private","Single Family Residence","Fee Simple","$1,737.00","1","1","1","Conventional","03/30/2022","$289.55","$289.55","1.00","BHGRE THOMAS GROUP","Brenda Banks","259500490","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","OM638831","SLD","253 SE TUSCAWILLA RD","MICANOPY","32667","N/A","4,999","16765-007-000","$843,000","5","4","1","1994","Private","Single Family Residence","Fee Simple","$8,649.11","183","4","5","Cash","06/03/2022","$176.02","$168.63","0.96","GAILEY ENTERPRISES REAL ESTATE","Roger Garcia","278045689","271516041","Ocala - Marion","Ocala - Marion"
"1","GC504731","SLD","13269 SW 3RD LN","NEWBERRY","32669","TOWN OF TIOGA PH 6","3,244","04333-060-159","$849,900","4","3","2","2004","Private, Community","Single Family Residence","Fee Simple","$9,370.51","3","3","3","Conventional","05/31/2022","$261.99","$261.99","1.00","BHGRE THOMAS GROUP","Kat Durst","259505574","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC507239","SLD","892 SW 131ST ST","NEWBERRY","32669","TOWN OF TIOGA","2,764","04333-118-427","$855,000","4","4","0","2020","Private, Community","Single Family Residence","Fee Simple","$9,344.00","6","6","7","Conventional","09/26/2022","$310.78","$309.33","1.00","BHGRE THOMAS GROUP","Rachel Kerensky","259506412","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC503886","SLD","4710 NW 58TH ST","GAINESVILLE","32653","MILLHOPPER FOREST","3,657","06054-011-052","$855,000","4","3","1","2002","Private","Single Family Residence","Fee Simple","$9,174.00","4","4","5","Conventional","06/09/2022","$232.43","$233.8","1.01","RE/MAX PROFESSIONALS","Lynn Hughes","259505750","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC503547","SLD","8976 SW 11TH AVE","GAINESVILLE","32607","COBBLEFIELD UNIT II","4,106","06672-200-087","$857,000","5","4","0","2004","Private","Single Family Residence","Fee Simple","$10,323.77","4","4","5","Conventional","06/22/2022","$213.10","$208.72","0.98","BHGRE THOMAS GROUP","John Thomas","259500916","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC504851","SLD","9607 SW 40TH LN","GAINESVILLE","32608","HAILE PLANTATION UNIT 33 PH I","3,528","06860-331-046","$860,000","4","3","1","1997","Private","Single Family Residence","Fee Simple","$9,523.20","3","3","3","Conventional","06/17/2022","$240.93","$243.76","1.01","BOSSHARDT REALTY SERVICES LLC","Heather Doughton","259502062","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","GC503120","SLD","9709 SW 34TH LN","GAINESVILLE","32608","HAILE PLANTATION UNIT 35 PH 1","3,559","06860-351-002","$862,000","4","4","0","2001","Private","Single Family Residence","Fee Simple","$8,167.11","3","3","3","Cash","04/18/2022","$244.17","$242.2","0.99","BHGRE THOMAS GROUP","Rachel Kerensky","259506412","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC502127","SLD","11154 SW 34TH RD","GAINESVILLE","32608","OAKMONT","3,034","04427-111-327","$864,400","5","4","0","2022","Community","Single Family Residence","Co-op","$4,697.63","56","56","56","Conventional","07/28/2022","$291.50","$284.9","0.98","ICI SELECT REALTY","Ali Kargar","253004979","259504874","Gainesville-Alachua","Tampa"
"1","GC504412","SLD","13678 SW 11TH RD","NEWBERRY","32669","TOWN OF TIOGA PH 17","3,056","04333-117-392","$865,000","4","3","0","2018","Private","Single Family Residence","Fee Simple","$11,956.00","0","0","2","Conventional","05/02/2022","$283.05","$283.05","1.00","COLDWELL BANKER M.M. PARRISH, REALTORS","Jeff Quigley","259500615","264000987","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447396","SLD","10896 SW 36th PL","Gainesville","32608","Oakmont","4,320","04427-111-434","$865,325","4","4","2","2021","Community","Single Family Residence","","$5,117.54","270","270","0","Cash, Conventional","05/20/2022","$177.55","$200.31","1.13","ICI SELECT REALTY","Ali Kargar","253004979","259500004","Gainesville-Alachua","Tampa"
"1","J948916","SLD","109 SW 122 ST","GAINESVILLE, FLORIDA AREA","32607","NOT IN SUBDIVISION","4,033","04328-001-000","$867,167","6","5","0","2022","Private","Single Family Residence","Fee Simple","$383.00","0","0","-1","Conventional","06/24/2022","$215.02","$215.02","1.00","STELLAR NON-MEMBER OFFICE","Stellar Non-Member Agent","123456789","259500046","For Future Use","Other"
"1","GC501889","SLD","1821 SW 110TH ST","GAINESVILLE","32607","ABBEY GLEN","4,597","04422-010-017","$869,000","4","4","0","2002","Private","Single Family Residence","Fee Simple","$11,835.19","2","2","2","Cash","03/11/2022","$195.56","$189.04","0.97","BHHS FLORIDA REALTY","Ann Ballatore","259500945","259500034","Gainesville-Alachua","Gainesville-Alachua"
"1","GC504897","SLD","4817 NW 67TH ST","GAINESVILLE","32653","THORNEHILL","4,039","06050-010-020","$884,000","4","3","1","1997","None","Single Family Residence","Fee Simple","$10,080.00","7","7","7","Conventional","07/08/2022","$216.39","$218.87","1.01","COLDWELL BANKER M.M. PARRISH, REALTORS","Lauretta Fogg","259500478","259500046","Gainesville-Alachua","Gainesville-Alachua"
"1","GC504428","SLD","2857 SW 106TH ST","GAINESVILLE","32608","ESTATES OF WILDS PLANTATION","2,843","06852-100-073","$885,000","4","3","1","2019","Private","Single Family Residence","Fee Simple","$14,740.00","3","3","3","Conventional","06/23/2022","$307.77","$311.29","1.01","PAIS REALTY","Tina Walker","259505233","264000987","Gainesville-Alachua","Gainesville-Alachua"
"1","GC448343","SLD","7815 NW 20TH LN","Gainesville","32605","Shenandoah","5,201","06316-010-008","$885,000","5","5","1","1998","Private","Single Family Residence","","$12,442.21","86","86","86","Cash","02/10/2022","$173.02","$170.16","0.98","CAMPUS TO COAST REALTY, INC","Jennifer Lee","259503897","259506544","Gainesville-Alachua","Gainesville-Alachua"
"1","GC501642","SLD","11162 SW 34TH RD","GAINESVILLE","32608","OAKMONT","2,993","04427-111-328","$888,123","4","3","0","2022","Community","Single Family Residence","Co-op","$4,697.63","94","94","94","Conventional","07/29/2022","$294.93","$296.73","1.01","ICI SELECT REALTY","Ali Kargar","253004979","259500046","Gainesville-Alachua","Tampa"
"1","GC503170","SLD","5333 NW 67TH ST","GAINESVILLE","32653","THORNEHILL","4,305","06050-010-028","$895,000","5","4","1","1997","Private","Single Family Residence","Fee Simple","$10,870.52","3","3","3","Conventional","05/10/2022","$207.90","$207.9","1.00","COLDWELL BANKER M.M. PARRISH, REALTORS","Lauretta Fogg","259500478","259504964","Gainesville-Alachua","Gainesville-Alachua"
"1","GC502976","SLD","10495 SW 27TH PL","GAINESVILLE","32608","ESTATES OF WILDS PLANTATION","3,066","06852-100-081","$895,000","4","4","0","2018","Private","Single Family Residence","Fee Simple","$15,750.00","11","11","11","Conventional","04/14/2022","$299.74","$291.91","0.97","BOSSHARDT REALTY SERVICES LLC","Todd Loeffler","259500605","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC503696","SLD","689 SW 139 CT","NEWBERRY","32669","WIMBERLEY","2,683","04343-010-006","$896,000","4","3","0","2022","Private","Single Family Residence","Fee Simple","$0.00","0","0","0","Conventional","03/27/2022","$333.95","$333.95","1.00","BHGRE THOMAS GROUP","Tiffany Thomas","259503896","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC500386","SLD","235 SW 132ND TER","NEWBERRY","32669","TOWN OF TIOGA","4,751","04333-020-053","$897,500","4","3","1","2005","Community","Single Family Residence","Fee Simple","$11,476.62","154","94","97","Conventional","02/28/2022","$188.91","$188.91","1.00","COLDWELL BANKER M.M. PARRISH, REALTORS","Rana Schafer","259503515","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC506834","SLD","5922 NW 72ND ST","GAINESVILLE","32653","WOODFIELD","4,410","06029-010-002","$899,900","4","4","0","1998","Private","Single Family Residence","Fee Simple","$10,412.00","4","4","4","Cash","09/01/2022","$204.06","$204.06","1.00","BOSSHARDT REALTY SERVICES LLC","Missie Schneider","259503060","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","GC505278","SLD","1220 SW 112TH ST","GAINESVILLE","32607","HAYES GLEN","3,594","04422-003-016","$899,999","5","4","1","1993","Private","Single Family Residence","Fee Simple","$12,024.00","1","1","2","Cash","06/20/2022","$250.42","$250.42","1.00","FLORIDA HOMES REALTY & MORTGAGE LLC","Tracy Shubin","259505416","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC504453","SLD","2740 SW 7TH PL","GAINESVILLE","32607","GOLF VIEW ESTATES","3,883","06460-109-000","$900,000","5","4","0","1934","None","Single Family Residence","Fee Simple","$5,495.00","55","55","55","Cash","07/29/2022","$257.53","$231.78","0.90","BHGRE THOMAS GROUP","Kim Chalmers","259505909","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC503942","SLD","7501 NE 222ND ST","MELROSE","32666","SANTE FE SHORES","2,285","18677-000-000","$900,000","3","3","1","2006","None","Single Family Residence","Fee Simple","$9,780.00","0","0","1","Cash","05/04/2022","$384.68","$393.87","1.02","BOSSHARDT REALTY SERVICES LLC","Carol Bosshardt","259500198","259500004","Gainesville-Alachua","Gainesville-Alachua"
"1","GC502426","SLD","10304 SW 39TH PL","GAINESVILLE","32608","WILDS PLANTATION","3,076","06852-040-125","$900,000","4","3","0","2016","Private","Single Family Residence","Fee Simple","$12,587.00","3","3","3","Private","04/04/2022","$289.34","$292.59","1.01","BOSSHARDT REALTY SERVICES LLC","Ken Cornell","259503253","264000987","Gainesville-Alachua","Gainesville-Alachua"
"1","GC500864","SLD","9503 SW 47TH LN","GAINESVILLE","32608","HAILE PLANTATION UNIT 26 PH I","3,738","06860-261-016","$900,000","5","4","0","1994","Private","Single Family Residence","Fee Simple","$11,206.00","12","12","45","Conventional","01/18/2022","$244.78","$240.77","0.98","PEPINE REALTY","Katie Dale","259505394","259504964","Gainesville-Alachua","Gainesville-Alachua"
"1","GC507779","SLD","1920 NW 31ST TER","GAINESVILLE","32605","MASONWOOD","4,046","06431-026-000","$901,500","5","3","0","1962","None","Single Family Residence","Fee Simple","$7,902.80","3","3","3","Conventional","10/06/2022","$221.21","$222.81","1.01","BHGRE THOMAS GROUP","Rachel Kerensky","259506412","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC501620","SLD","2402 NW 27TH TER","GAINESVILLE","32605","FOX GROVE","3,622","06088-005-012","$902,000","4","3","0","1981","Private","Single Family Residence","Fee Simple","$6,683.00","172","19","37","Conventional","04/01/2022","$248.21","$249.03","1.00","BOSSHARDT REALTY SERVICES LLC","Ken Cornell","259503253","259506003","Gainesville-Alachua","Gainesville-Alachua"
"1","GC502855","SLD","330 SW 132ND TER","NEWBERRY","32669","TOWN OF TIOGA PH 6","4,188","04333-060-155","$905,000","4","3","1","2004","Community","Single Family Residence","Fee Simple","$11,190.00","29","29","29","Conventional","06/10/2022","$224.21","$216.09","0.96","BHGRE THOMAS GROUP","Lisa Shelton","259506764","259506003","Gainesville-Alachua","Gainesville-Alachua"
"1","GC501172","SLD","3579 SW 111TH DR","GAINESVILLE","32608","OAKMONT","3,909","04427-111-493","$907,835","5","3","1","2022","Community","Single Family Residence","Co-op","$4,697.63","74","74","74","Conventional","06/09/2022","$225.88","$232.24","1.03","ICI SELECT REALTY","Ali Kargar","253004979","55906","Gainesville-Alachua","Tampa"
"1","GC506730","SLD","13513 NW 8TH RD","NEWBERRY","32669","ARBOR GREENS PH 1","3,675","04338-010-035","$910,000","4","4","0","2008","Private","Single Family Residence","Fee Simple","$5,595.70","24","24","24","Cash","08/25/2022","$259.86","$247.62","0.95","CAMPUS TO COAST REALTY, INC","Jan Baur","259500219","259505695","Gainesville-Alachua","Gainesville-Alachua"
