"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Heated Area","Tax ID","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Ownership","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","OM686557","PND","24755 NW 18TH PL","NEWBERRY","32669","AVALON WOODS","1,774","01874-201-174","$319,990","4","2","0","2024","None","Single Family Residence","Fee Simple","$0.00","95","95","95","","","$180.38","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Jessica Cruz","261597275","","Ocala - Marion","Ocala - Marion"
"1","OM683942","PND","24545 NW 11TH PL","NEWBERRY","32669","AVALON WOODS","2,370","01874-300-331","$319,990","5","3","0","2024","None","Single Family Residence","Fee Simple","$0.00","126","126","126","","","$135.02","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Jessica Cruz","261597275","","Ocala - Marion","Ocala - Marion"
"1","GC526530","PND","21729 SE 111TH AVE","HAWTHORNE","32640","LAKESHORE GARDENS","1,338","20001-001-030","$320,000","3","2","0","1999","None","Single Family Residence","Fee Simple","$612.60","107","33","35","","","$239.16","","","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Jonathan Mills","259505225","","Gainesville-Alachua","Gainesville-Alachua"
"1","OM687361","PND","24711 NW 18TH PL","NEWBERRY","32669","AVALON WOODS","1,774","01874-201-172","$324,990","4","2","0","2024","None","Single Family Residence","Fee Simple","$0.00","80","80","80","","","$183.20","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Jessica Cruz","261597275","","Ocala - Marion","Ocala - Marion"
"1","GC525980","PND","12338 NW 9TH LN","NEWBERRY","32669","PATIO HOMES OF WEST END","1,784","04314-302-035","$325,000","3","2","0","1989","None","Single Family Residence","Fee Simple","$2,555.74","42","42","55","","","$182.17","","","RE/MAX PROFESSIONALS","Debra Baird","268008272","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC525069","PND","11409 NW 8TH PL","GAINESVILLE","32606","HICKORY RIDGE AT FLETCHERS MILL","1,940","04321-100-028","$325,000","4","2","0","1994","None","Single Family Residence","Fee Simple","$3,562.92","92","92","96","","","$167.53","","","BOSSHARDT REALTY SERVICES LLC","Heather Doughton","259502062","","Gainesville-Alachua","Gainesville-Alachua"
"1","OM689029","PND","1801 NW 248TH WAY","NEWBERRY","32669","AVALON WOODS","1,774","01874-201-227","$328,990","4","2","0","2024","None","Single Family Residence","Fee Simple","$0.00","53","53","53","","","$185.45","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Jessica Cruz","261597275","","Ocala - Marion","Ocala - Marion"
"1","OM690700","PND","12521 NW 138TH TER","ALACHUA","32615","TRAILHEAD LANDING","1,704","03970-020-113","$329,180","3","2","0","2024","None","Single Family Residence","Fee Simple","$464.00","25","25","25","","","$193.18","","","LENNAR REALTY","Ben Goldstein","271517517","","Ocala - Marion","Ocala - Marion"
"1","T3545996","PND","16971 NW 176TH WAY","ALACHUA","32615","BRIARWOOD","2,288","03044-200-159","$329,990","4","3","0","2023","None","Single Family Residence","Fee Simple","$0.00","152","152","152","","","$144.23","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Jessica Cruz","261597275","","Ocala - Marion","Ocala - Marion"
"1","W7861231","PND","13707 SE 171ST LN","HAWTHORNE","32640","KENNEDYS SURVEY","2,080","18354-037-008","$339,000","3","2","0","1984","None","Single Family Residence","Fee Simple","$4,031.00","254","254","330","","","$162.98","","","LISTWITHFREEDOM.COM","Ralph Harvey","276593262","","West Pasco","West Pasco"
"1","GC525287","PND","12660 NW 162ND DR","ALACHUA","32615","SAVANNAH STATION","1,635","03980-022-244","$339,100","4","2","0","2024","None","Single Family Residence","Fee Simple","$900.00","95","95","95","","","$207.40","","","ADAMS HOMES REALTY, INC.- GAINESVILLE","Holly Combs","271515609","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC526395","PND","5335 NW 9TH LN","GAINESVILLE","32605","BOARDWALK","2,340","06364-003-025","$339,900","3","2","1","2004","None","Single Family Residence","Fee Simple","$5,554.24","24","24","25","","","$145.26","","","DAWN REALTY","Josh Benson","259504858","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC526503","PND","17530 NW 32ND AVE","NEWBERRY","32669","NOT IN SUBDIVISION","1,391","04158-008-000","$342,500","3","2","0","1981","None","Single Family Residence","Fee Simple","$1,734.73","8","8","13","","","$246.23","","","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Maddie Higgins","259506697","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC526006","PND","7630 NW 35TH PL","GAINESVILLE","32606","SUMMIT OAKS","1,664","06230-034-006","$345,000","3","2","0","1990","Private","Single Family Residence","Fee Simple","$4,316.35","2","2","11","","","$207.33","","","RABELL REALTY GROUP LLC","Daniel Hathcock","259506786","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC526405","PND","1106 SW 81ST DR","GAINESVILLE","32607","FAIRFIELD PH II","1,737","06670-020-034","$349,000","3","2","0","1991","None","Single Family Residence","Fee Simple","$5,481.07","37","37","37","","","$200.92","","","PAIS REALTY","David Pais","259502019","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC523895","PND","7020 SW 78TH ST","GAINESVILLE","32608","ARROWHEAD ADD 1","1,292","07063-032-000","$349,000","3","2","0","1981","None","Single Family Residence","Fee Simple","$2,544.00","121","121","141","","","$270.12","","","WATSON REALTY CORP","Susan Reitnauer","259505185","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC526264","PND","12715 NW 162ND DR","ALACHUA","32615","SAVANNAH STATION","1,820","03980-022-272","$349,150","4","2","0","2025","None","Single Family Residence","Fee Simple","$900.00","8","8","8","","","$191.84","","","ADAMS HOMES REALTY, INC.- GAINESVILLE","Holly Combs","271515609","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC523074","PND","1229 NW 90TH DR","GAINESVILLE","32606","EAGLE POINT CLUSTER PH 1","1,820","06326-010-061","$349,900","4","2","0","1996","None","Single Family Residence","Fee Simple","$2,910.08","157","157","179","","","$192.25","","","BOSSHARDT REALTY SERVICES LLC","Ciara Hudleston","259505711","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC526931","PND","3858 SW 2ND AVE","GAINESVILLE","32607","ANGLEWOOD REP","1,656","06528-043-000","$350,000","3","2","0","1959","None","Single Family Residence","Fee Simple","$5,187.23","7","7","7","","","$211.35","","","BOSSHARDT REALTY SERVICES LLC","Ken Cornell","259503253","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC526295","PND","3928 NW 20TH TER","GAINESVILLE","32605","PARADISE SUB CONTD","1,160","07916-019-000","$350,000","3","2","0","1959","Private","Single Family Residence","Fee Simple","$4,981.90","27","27","28","","","$301.72","","","WATSON REALTY CORP","Jonathan Colon","259500568","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC525044","PND","2424 NW 93RD ST","GAINESVILLE","32606","BROOKFIELD","1,561","06234-110-007","$354,900","3","2","0","2001","Community","Single Family Residence","Fee Simple","$3,793.97","104","104","155","","","$227.35","","","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Saveela Asad","259505179","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC524099","PND","43 NW 48TH BLVD","GAINESVILLE","32607","MILL POND","1,642","06585-043-000","$355,000","2","2","0","1990","Community","Single Family Residence","Fee Simple","$4,825.39","120","120","120","","","$216.20","","","EXPLORE REALTY INC.","Anh-Thu Hillier","259506713","","Gainesville-Alachua","Gainesville-Alachua"
"1","OM690722","PND","12521 NW 157TH TER","ALACHUA","32615","SAVANNAH STATION","2,516","03980-022-223","$356,990","5","3","0","2024","None","Single Family Residence","Fee Simple","$0.00","18","18","18","","","$141.89","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Jessica Cruz","261597275","","Ocala - Marion","Ocala - Marion"
"1","GC525939","PND","6010 NW 106TH PL","ALACHUA","32615","TURKEY CREEK","1,749","05921-020-031","$359,900","3","2","0","2007","Community","Single Family Residence","Fee Simple","$3,511.33","40","40","41","","","$205.77","","","BHGRE THOMAS GROUP","Rachel Kerensky","259506412","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC524882","PND","3662 NW 49TH LN","GAINESVILLE","32605","N/A","1,692","06066-600-003","$360,000","4","2","0","1971","Private","Single Family Residence","Fee Simple","$4,553.65","49","49","91","","","$212.77","","","BHHS FLORIDA REALTY","Josef Parr","259505296","","Gainesville-Alachua","Gainesville-Alachua"
"1","OM691192","PND","1816 NW 247TH DR","NEWBERRY","32669","AVALON WOODS","2,605","01874-201-228","$362,990","5","3","0","2024","None","Single Family Residence","Fee Simple","$0.00","19","19","19","","","$139.34","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Jessica Cruz","261597275","","Ocala - Marion","Ocala - Marion"
"1","GC526316","PND","2833 NW 21ST TER","GAINESVILLE","32605","LEIGH ESTATES ORMAN","1,508","09004-053-000","$375,000","4","2","0","1971","Private","Single Family Residence","Fee Simple","$4,931.52","24","24","28","","","$248.67","","","WATSON REALTY CORP","Jonathan Colon","259500568","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC525686","PND","3750 NW 16TH PL","GAINESVILLE","32605","NORTHWEST ESTATES","2,159","06407-018-000","$375,000","4","2","1","1969","None","Single Family Residence","Fee Simple","$3,277.00","39","39","40","","","$173.69","","","CAMPUS TO COAST REALTY, INC","Jennifer Lee","259503897","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC524742","PND","8688 SW 77TH AVE","GAINESVILLE","32608","LONGLEAF UNIT 1 PH 2 REP","1,613","07098-102-089","$378,900","3","2","0","2005","Community","Single Family Residence","Fee Simple","$3,995.49","112","112","112","","","$234.90","","","BOSSHARDT REALTY SERVICES LLC","Aimee Oelrich","259500791","","Gainesville-Alachua","Gainesville-Alachua"
"1","OM689957","PND","17641 NW 173RD RD","ALACHUA","32615","BRIARWOOD","1,982","03044-200-098","$379,990","4","2","1","2024","None","Single Family Residence","Fee Simple","$0.00","31","31","31","","","$191.72","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Jessica Cruz","261597275","","Ocala - Marion","Ocala - Marion"
"1","GC525427","PND","7868 SW 85TH TER","GAINESVILLE","32608","LONGLEAF UNIT 2 PH 5","1,622","07098-205-250","$384,900","3","2","0","2007","Community","Single Family Residence","Fee Simple","$4,062.32","166","0","6","","","$237.30","","","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Maddie Higgins","259506697","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC526805","PND","5113 SW 103RD WAY","GAINESVILLE","32608","HAILE PLANTATION","1,432","06860-310-058","$385,000","3","2","0","1997","None","Single Family Residence","Fee Simple","$5,913.05","6","6","6","","","$268.85","","","MATCHMAKER REALTY OF ALACHUA COUNTY","Scott Arvin","259503590","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC525305","PND","3409 NW 62ND PL","GAINESVILLE","32653","MILE RUN EAST PH II","1,740","06015-220-055","$395,000","3","2","0","1995","Community","Single Family Residence","Fee Simple","$3,720.55","65","65","66","","","$227.01","","","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Jonathan Mills","259505225","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC526129","PND","2026 NW 27TH ST","GAINESVILLE","32605","BRYWOOD ADD #1","2,030","06426-049-000","$400,000","3","2","0","1969","None","Single Family Residence","Fee Simple","$3,310.90","53","53","53","","","$197.04","","","WATSON REALTY CORP","Mark Robinson","259506101","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC521770","PND","6650 SW 11TH LN","GAINESVILLE","32607","GRAND OAKS","1,766","06677-030-269","$419,900","4","2","1","2024","Community","Single Family Residence","Fee Simple","$0.00","231","231","234","","","$237.77","","","RABELL REALTY GROUP LLC","Kristen Rabell","259504030","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC526292","PND","2151 SW 41ST LN","GAINESVILLE","32608","IDYLWILD LANE SERENOLA","1,361","07178-010-010","$425,000","3","2","0","1998","Private","Single Family Residence","Fee Simple","$5,634.80","27","27","28","","","$312.27","","","WATSON REALTY CORP","Jonathan Colon","259500568","","Gainesville-Alachua","Gainesville-Alachua"
"1","T3513250","PND","4467 SW 59TH PL","GAINESVILLE","32608","FINLEY WOODS","2,662","06985-040-173","$434,990","4","3","0","2023","None","Single Family Residence","Fee Simple","$0.00","265","265","265","","","$163.41","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Jessica Cruz","261597275","","Ocala - Marion","Ocala - Marion"
"1","GC525617","PND","6802 NW 43RD PL","GAINESVILLE","32606","EMERALD WOODS","2,330","06049-013-055","$439,000","4","2","1","1984","None","Single Family Residence","Fee Simple","$7,035.43","54","54","150","","","$188.41","","","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Gabriel Shapiro","259507083","","Gainesville-Alachua","Gainesville-Alachua"
"1","T3524459","PND","4440 SW 59TH PL","GAINESVILLE","32608","FINLEY WOODS","2,265","06985-040-163","$446,990","4","3","0","2024","None","Single Family Residence","Fee Simple","$0.00","220","220","230","","","$197.35","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Jessica Cruz","261597275","","Ocala - Marion","Ocala - Marion"
"1","GC526342","PND","10312 NW 13TH LN","GAINESVILLE","32606","BROADMOOR PH 4-D","2,085","06306-043-003","$447,000","4","3","0","1998","Community","Single Family Residence","Fee Simple","$3,602.01","14","14","14","","","$214.39","","","BOSSHARDT REALTY SERVICES LLC","Ciara Hudleston","259505711","","Gainesville-Alachua","Gainesville-Alachua"
"1","OM688716","PND","1982 NW 136TH BLVD","NEWBERRY","32669","BUCHANAN TRAILS","2,662","04308-010-055","$448,990","4","3","0","2024","None","Single Family Residence","Fee Simple","$0.00","38","38","38","","","$168.67","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Anne Eger","271513108","","Ocala - Marion","Ocala - Marion"
"1","GC522335","PND","7935 SW 85TH TER","GAINESVILLE","32608","LONGLEAF","2,756","07098-100-257","$450,000","4","3","1","2007","Community","Single Family Residence","Fee Simple","$0.00","213","213","213","","","$163.28","","","BROXSON REAL ESTATE GROUP","Tammy Broxson","259504773","","Gainesville-Alachua","Gainesville-Alachua"
"1","OM688721","PND","1921 NW 136TH BLVD","NEWBERRY","32669","BUCHANAN TRAILS","2,460","04308-010-006","$479,990","4","3","0","2024","None","Single Family Residence","Fee Simple","$0.00","58","58","58","","","$195.12","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Jessica Cruz","261597275","","Ocala - Marion","Ocala - Marion"
"1","OM688714","PND","1970 NW 136TH BLVD","NEWBERRY","32669","BUCHANAN TRAILS","3,209","04308-010-054","$484,990","4","3","0","2024","None","Single Family Residence","Fee Simple","$0.00","7","7","7","","","$151.13","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Anne Eger","271513108","","Ocala - Marion","Ocala - Marion"
"1","GC520084","PND","1151 NW 132ND BLVD","NEWBERRY","32669","FAIRWAY POINTE AT WEST END","2,162","04314-104-049","$499,000","3","2","0","2024","Community","Single Family Residence","Fee Simple","$1,411.00","259","259","259","","","$230.80","","","RE/MAX PROFESSIONALS","Chessie Flanders","259506728","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC522592","PND","9401 SW 79TH CT","GAINESVILLE","32608","MEADOWS OF KANAPAHA","2,831","07349-079-000","$499,900","3","2","1","1984","None","Single Family Residence","Fee Simple","$4,833.00","206","206","238","","","$176.58","","","BHGRE THOMAS GROUP","Chad Austin","259505618","","Gainesville-Alachua","Gainesville-Alachua"
"1","OM689499","PND","5305 SW 52ND CT","GAINESVILLE","32608","OAKS PRESERVE","3,209","06951-010-144","$508,990","4","3","0","2024","None","Single Family Residence","Fee Simple","$0.00","4","4","4","","","$158.61","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Anne Eger","271513108","","Ocala - Marion","Ocala - Marion"
"1","T3540764","PND","5853 SW 46TH DR","GAINESVILLE","32608","FINLEY WOODS","2,768","06985-040-155","$516,990","4","3","1","2024","None","Single Family Residence","Fee Simple","$0.00","150","150","150","","","$186.77","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Anne Eger","271513108","","Ocala - Marion","Ocala - Marion"
"1","T3535369","PND","4368 SW 59TH PL","GAINESVILLE","32608","FINLEY WOODS","2,768","06985-040-166","$516,990","4","3","1","2024","None","Single Family Residence","Fee Simple","$0.00","156","156","193","","","$186.77","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Jessica Cruz","261597275","","Ocala - Marion","Ocala - Marion"
"1","OM685384","PND","4649 SW 58TH LN","GAINESVILLE","32608","FINLEY WOODS","2,768","06985-040-111","$524,990","4","3","1","2024","None","Single Family Residence","Fee Simple","$0.00","117","117","117","","","$189.66","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Jessica Cruz","261597275","","Ocala - Marion","Ocala - Marion"
"1","OM688719","PND","1913 NW 136TH BLVD","NEWBERRY","32669","BUCHANAN TRAILS","2,768","04308-010-005","$526,635","4","3","1","2024","None","Single Family Residence","Fee Simple","$0.00","16","16","16","","","$190.26","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Anne Eger","271513108","","Ocala - Marion","Ocala - Marion"
"1","OM685387","PND","5821 SW 46TH DR","GAINESVILLE","32608","FINLEY WOODS","2,768","06985-040-153","$534,360","4","3","1","2024","None","Single Family Residence","Fee Simple","$0.00","30","30","30","","","$193.05","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Anne Eger","271513108","","Ocala - Marion","Ocala - Marion"
"1","OM686035","PND","4669 SW 58TH LN","GAINESVILLE","32608","FINLEY WOODS","2,768","06985-040-112","$538,360","4","3","1","2024","None","Single Family Residence","Fee Simple","$0.00","11","11","11","","","$194.49","","","DR HORTON REALTY OF WEST CENTRAL FLORIDA","Anne Eger","271513108","","Ocala - Marion","Ocala - Marion"
"1","OM680811","PND","5010 NW 11TH PL","GAINESVILLE","32605","HILLCREST","2,312","06377-010-043","$539,000","3","2","0","2013","None","Single Family Residence","Fee Simple","$4,477.95","182","182","182","","","$233.13","","","ROBERT SLACK LLC","Dee Tripp","271511845","","Ocala - Marion","Ocala - Marion"
"1","GC525310","PND","2218 NW 7TH LN","GAINESVILLE","32603","STRINGFELLOW-BROOME PL","2,261","15405-000-000","$559,000","3","2","0","1939","None","Single Family Residence","Fee Simple","$2,732.00","37","37","53","","","$247.24","","","BOSSHARDT REALTY SERVICES LLC","Todd Loeffler","259500605","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC525485","PND","12105 SW 33RD PL","GAINESVILLE","32608","OAKMONT","1,808","04427-111-597","$567,340","3","2","0","2024","Community","Single Family Residence","Co-op","$0.00","48","48","48","","","$313.79","","","ICI SELECT REALTY","Ali Kargar","253004979","","Gainesville-Alachua","Pinellas Suncoast"
"1","GC526030","PND","610 NW 22ND ST","GAINESVILLE","32603","UNIVERSITY COURT","2,288","15391-000-000","$575,000","3","2","1","1979","None","Single Family Residence","Fee Simple","$4,371.77","1","1","1","","","$251.31","","","CAMPUS TO COAST REALTY, INC","Jennifer Lee","259503897","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC525695","PND","12646 NW 46TH AVE","GAINESVILLE","32606","N/A","3,073","04187-001-001","$675,000","3","2","1","1990","None","Single Family Residence","Fee Simple","$3,737.68","62","62","63","","","$219.66","","","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Jonathan Mills","259505225","","Gainesville-Alachua","Gainesville-Alachua"
"1","GC519479","PND","14122 SW 7TH PL","NEWBERRY","32669","WIMBERLEY SUB PB 37 PG 62","2,625","04343-010-029","$693,000","4","3","0","2025","None","Single Family Residence","Fee Simple","$2,266.85","0","0","7","","","$264.00","","","BHGRE THOMAS GROUP","Tiffany Thomas","259503896","","Gainesville-Alachua","Gainesville-Alachua"
