"#","ML Number","Status","Address","City","Zip","Legal Subdivision Name","Heated Area","Tax ID","Current Price","Beds","Full Baths","Half Baths","Year Built","Pool","Property Style","Ownership","Tax","CDOM","ADOM","Days to Contract","Sold Terms","Close Date","LP / SqFt","SP/SqFt","SP / LP","List Office","List Agent","List Agent ID","Selling Office ID","LSC List Side","List Office Primary Board ID"
"1","GC439181","SLD","22505 NW 188 ST","High Springs","32643","Highland Farms","1,832","02867-010-005","$239,000","2","1","1","2008","None","Single Family Residence","","$2,596.00","174","174","125","Conventional","04/20/2021","$147.38","$130.46","0.89","Horizon Realty Of Alachua Inc","Dee Edwards","259503336","259505804","Gainesville-Alachua","Gainesville-Alachua"
"1","GC446922","SLD","4810 NW 27TH TER","Gainesville","32605","Springtree","1,560","06076-201-020","$239,000","4","2","0","1981","None","Single Family Residence","","$3,709.00","58","58","5","FHA","10/01/2021","$159.62","$153.21","0.96","C.B. Isaac Realty","Ronald Blake","259503610","259500060","Ocala - Marion","Gainesville-Alachua"
"1","GC442330","SLD","4383 NW 61st TER","Gainesville","32606","Summer Creek","1,224","06048-010-059","$239,500","3","2","0","1988","None","Single Family Residence","","$3,775.00","61","61","3","Conventional","05/10/2021","$194.36","$195.67","1.01","RE/MAX Professionals","Dada McGlynn-Multinational Team","275501157","259500037","Ocala - Marion","Ocala - Marion"
"1","O5976055","SLD","1051 NE 20TH PL","GAINESVILLE","32609","CAROL ESTATES 1ST ADD","1,448","10607-005-000","$239,900","3","2","0","1958","None","Single Family Residence","Fee Simple","$984.65","19","19","20","Conventional","12/08/2021","$165.68","$165.68","1.00","BRIGGS VANCE & ASSOCIATES LLC","Denise Lentine","261218495","259504926","Orlando Regional","Orlando Regional"
"1","GC443344","SLD","20416 NW 249TH WAY","High Springs","32643","Ashton Ridge","1,433","00207-010-015","$239,900","3","2","0","2018","None","Single Family Residence","","$2,855.00","69","69","7","Conventional","06/09/2021","$167.41","$167.41","1.00","Watson Realty Corp - NW 23rd Ave.","Van Alexander","259505454","259500060","Gainesville-Alachua","Ocala - Marion"
"1","GC441768","SLD","4918 NW 36 DR","Gainesville","32605","Northwood","1,620","06066-400-007","$239,900","4","2","0","1972","None","Single Family Residence","","$2,886.00","61","61","15","Conventional","04/30/2021","$148.09","$148.09","1.00","Coldwell Banker M.M. Parrish Realtors","Jeff Quigley - Team Gainesville","259500615","259506527","Gainesville-Alachua","Pinellas Suncoast"
"1","GC437331","SLD","12517 NW 7TH PL","Newberry","32669","Tara West End","1,619","04333-300-007","$239,900","3","2","1","2021","None","Single Family Residence","","$500.00","219","219","41","FHA","03/25/2021","$148.18","$148.18","1.00","Adnoram Realty Corp","Jay Garick","261017253","259504926","Orlando Regional","Orlando Regional"
"1","GC437285","SLD","12547 NW 7TH PL","Newberry","32669","Tara West End","1,619","04333-300-012","$239,900","3","2","1","2021","None","Single Family Residence","","$500.00","425","425","8","FHA","10/15/2021","$148.18","$148.18","1.00","Adnoram Realty Corp","Jay Garick","261017253","259500054","Orlando Regional","Orlando Regional"
"1","GC445897","SLD","6024 NW 52nd TER","Gainesville","32653","Deer Run","1,434","06023-020-028","$239,900","3","2","0","1979","None","Single Family Residence","","$1,863.00","59","59","15","VA","08/27/2021","$167.29","$167.29","1.00","RE/MAX Professionals","Jeremy Thomas","259503760","259500037","Gainesville-Alachua","Ocala - Marion"
"1","GC445019","SLD","24963 NW 202nd LN","High Springs","32643","Ashton Ridge","1,366","00207-010-024","$239,900","3","2","0","2020","None","Single Family Residence","","$544.00","44","44","2","Conventional","07/15/2021","$175.62","$175.62","1.00","Pepine Realty","Betsy Pepine","259503892","259504964","Ocala - Marion","Ocala - Marion"
"1","GC442069","SLD","3461 NW 35 PL","Gainesville","32605","Weseman","1,672","06104-011-003","$239,900","3","2","0","1969","None","Single Family Residence","","$2,130.00","149","149","8","Conventional","07/30/2021","$143.48","$143.48","1.00","Bosshardt Realty Services LLC","Teresa Hoffman","277001316","259500038","Gainesville-Alachua","Ocala - Marion"
"1","GC500600","SLD","15613 NW 136TH TER","ALACHUA","32615","KINGSLAND","1,510","03218-020-023","$240,000","3","2","0","2015","None","Single Family Residence","Fee Simple","$2,109.00","4","4","4","Conventional","12/08/2021","$159.17","$158.94","1.00","MOMENTUM REALTY","Kyle Hunziker","259506376","270534868","Gainesville-Alachua","West Volusia"
"1","GC448031","SLD","812 NW 4TH PL","Gainesville","32601","Brown Addn","1,691","13734-000-000","$240,000","4","2","0","1950","None","Single Family Residence","","$3,852.00","71","71","1","Cash","11/30/2021","$153.70","$141.93","0.92","FOCUS REAL ESTATE GROUP","Ben Phillips","276509891","259504044","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447967","SLD","11801 NW 72nd TER","Alachua","32605","Turkey Creek","1,460","05900-008-005","$240,000","2","2","0","1981","None","Single Family Residence","","$2,595.00","60","60","8","Assumed, FHA, VA","11/15/2021","$178.08","$164.38","0.92","Cross Keys Realty, Inc.","Derek King","259506679","259506544","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447928","SLD","7715 SW 5th PL","Gainesville","32607","Westchester Manor","1,450","06656-700-052","$240,000","3","2","0","1980","None","Single Family Residence","","$1,456.00","29","29","29","FHA","11/19/2021","$168.97","$165.52","0.98","COLDWELL BANKER MM PARRISH","Jacqui Knowles","259503594","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447401","SLD","3407 NW 42nd PL","Gainesville","32605","Capri","1,338","06067-050-268","$240,000","3","2","0","2002","Community","Single Family Residence","","$1,364.00","37","37","2","FHA","08/13/2021","$174.89","$179.37","1.03","Out Of Area Firm (See Remarks)"," Reciprocal- Out Of Area Agent","259500000000000","259504874","","Gainesville-Alachua"
"1","GC447142","SLD","15713 NW 268th TER","High Springs","32643","High Springs Estates","1,500","01482-020-023","$240,000","3","2","0","1999","None","Single Family Residence","","$2,186.00","90","90","44","Conventional","11/10/2021","$166.67","$160","0.96","Forrester Realty, LLC","Brenda Forrester","259500800","259505573","Gainesville-Alachua","Gainesville-Alachua"
"1","GC447110","SLD","11419 NW 71st WAY","Alachua","32615","Turkey Creek","2,111","05900-005-039","$240,000","3","2","0","1979","Community","Single Family Residence","","$3,937.00","89","89","29","Conventional","11/08/2021","$118.43","$113.69","0.96","COLDWELL BANKER MM PARRISH","Kris Kelly","259505056","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC445503","SLD","3414 NW 34 ST","Gainesville","32605","Weseman","1,716","06102-042-000","$240,000","4","2","0","1965","None","Single Family Residence","","$2,091.00","106","106","62","VA","09/29/2021","$145.69","$139.86","0.96","Bosshardt Realty Services LLC","Teresa Hoffman","277001316","259500060","Gainesville-Alachua","Ocala - Marion"
"1","GC445217","SLD","6053 NW 41st Lane LN","Gainesville","32606","Summer Creek","1,399","06048-050-016","$240,000","3","2","0","1992","None","Single Family Residence","","$2,490.00","5","5","-3","Cash","06/02/2021","$178.70","$171.55","0.96","BHGRE Thomas Group","Ashley Bennett","259505964","259504964","Gainesville-Alachua","Ocala - Marion"
"1","GC444293","SLD","2424 NE 2ND AVE","Gainesville","32641","Hardee Heights","1,585","11236-001-000","$240,000","4","2","0","2021","None","Single Family Residence","","$315.00","35","35","4","Conventional","06/11/2021","$138.80","$151.42","1.09","Bosshardt Realty Services LLC","Robin S Fall","259505641","259505695","Ocala - Marion","Ocala - Marion"
"1","GC444078","SLD","426 NW 95 WAY","Gainesville","32607","Hamilton Pond","1,575","06657-050-037","$240,000","3","2","0","2000","None","Single Family Residence","","$2,290.00","25","25","1","Cash","05/28/2021","$152.32","$152.38","1.00","Watson Realty Corp -Tioga","Miles Patterson Jr.","259505140","259500037","Gainesville-Alachua","Ocala - Marion"
"1","GC443774","SLD","5202 NW 8TH AVE","Gainesville","32605","Kingswood","1,557","06366-002-019","$240,000","2","2","0","1966","None","Single Family Residence","","$3,134.00","36","36","1","Cash","05/28/2021","$144.51","$154.14","1.07","Focus Real Estate Group","Ben Phillips","276509891","25950341","Gainesville-Alachua","Gainesville-Alachua"
"1","GC442074","SLD","25507 SW 19th AVE","Newberry","32669","Sylvania Terrace","1,963","02534-012-003","$240,000","6","2","0","1979","None","Single Family Residence","","$3,174.00","65","58","12","Conventional","04/30/2021","$127.36","$122.26","0.96","Coldwell Banker M.M. Parrish Realtors","Nell Page Rainsberger","259505597","259504874","Gainesville-Alachua","Pinellas Suncoast"
"1","GC441913","SLD","7923 SW 55th PL","Gainesville","32608","Valwood","1,412","06857-005-050","$240,000","3","2","0","1980","None","Single Family Residence","","$2,383.00","42","42","4","Conventional","04/08/2021","$169.26","$169.97","1.00","Watson Realty Corp - NW 23rd Ave.","Lauren M Traviesa","259505959","70002595","Ocala - Marion","Ocala - Marion"
"1","GC441798","SLD","3951 SW 6TH PL","Gainesville","32607","Anglewood","1,970","06532-014-000","$240,000","3","2","1","1962","None","Single Family Residence","","$2,043.00","27","27","2","Cash","03/19/2021","$121.78","$121.83","1.00","Pepine Realty","Betsy Pepine","259503892","259500037","Ocala - Marion","Ocala - Marion"
"1","GC441641","SLD","5110 NW 24th PL","Gainesville","32605","Black Oaks","1,560","06173-024-000","$240,000","3","2","0","1979","None","Single Family Residence","","$2,978.00","31","31","1","Conventional","03/19/2021","$159.62","$153.85","0.96","Coldwell Banker M.M. Parrish Realtors","Susan Walker","259503148","259500037","Gainesville-Alachua","Pinellas Suncoast"
"1","GC441341","SLD","1110 SW 21st AVE","Gainesville","32601","Kirkwood West","1,820","15699-059-017","$240,000","3","2","0","1977","None","Single Family Residence","","$3,486.00","85","81","40","Conventional","04/26/2021","$137.36","$131.87","0.96","Campus Realty","Manuel Disgdiertt","259500552","259505695","Sarasota - Manatee","Gainesville-Alachua"
"1","GC441283","SLD","3225 NW 4th ST","Gainesville","32609","Pine Haven","1,527","08393-000-000","$240,000","3","2","0","1950","None","Single Family Residence","","$2,195.00","45","45","17","Cash","03/05/2021","$134.25","$157.17","1.17","RE/MAX Professionals","Danika Oliverio","259505867","259505361","Gainesville-Alachua","Ocala - Marion"
"1","GC440619","SLD","7914 SW 51st BLVD","Gainesville","32608","Stillwind","1,610","06858-010-056","$240,000","3","2","0","1998","None","Single Family Residence","","$2,463.00","49","49","2","Conventional","02/25/2021","$149.07","$149.07","1.00","Coldwell Banker M.M. Parrish Realtors","Kristine Glenn","625006191","259500054","Gainesville-Alachua","Pinellas Suncoast"
"1","GC435521","SLD","25467 SW 1st AVE","Newberry","32669","Newberry (Original)","3,962","02243-005-000","$240,000","4","4","0","1917","Private","Single Family Residence","","$1,306.00","279","279","267","Cash","03/23/2021","$73.17","$60.58","0.83","Exit Realty Producers","Debra Oberlin","259500627","259504926","Gainesville-Alachua","Ocala - Marion"
"1","GC445589","SLD","3546 NW 25TH TER","Gainesville","32605","Palm Grove","1,407","06091-020-052","$240,000","3","2","0","1999","Private, Community","Single Family Residence","","$1,653.00","68","68","48","Conventional","08/31/2021","$174.06","$170.58","0.98","Watson Realty Corp - NW 23rd Ave.","Van Alexander","259505454","259504115","Gainesville-Alachua","Ocala - Marion"
"1","GC445525","SLD","2840 NW 54th AVE","Gainesville","32653","Northwood Oaks","1,914","06014-010-009","$240,000","3","2","0","1974","Private","Single Family Residence","","$2,249.00","30","30","19","Cash","07/28/2021","$120.17","$125.39","1.04","Bosshardt Realty Services LLC","Ciara Hudleston","259505711","259500004","Ocala - Marion","Ocala - Marion"
"1","GC445340","SLD","6201 NW 44 PL","Gainesville","32606","Summer Creek","1,295","06048-010-045","$240,000","3","2","0","1988","None","Single Family Residence","","$3,395.00","40","40","7","Cash","07/20/2021","$200.69","$185.33","0.92","Pais Realty","David Pais","259502019","70002595","Gainesville-Alachua","Gainesville-Alachua"
"1","GC445247","SLD","3330 NW 24TH AVE","Gainesville","32605","Leewood","1,711","06095-010-005","$240,000","3","2","0","1976","None","Single Family Residence","","$3,254.00","39","39","7","Other","07/16/2021","$140.27","$140.27","1.00","Secure Investments Realty & Management","Tanya Chappell","259500459","259500004","Ocala - Marion","Ocala - Marion"
"1","GC445186","SLD","15996 NW 122nd LN","Alachua","32615","Savannah Station","1,409","03980-020-101","$240,000","3","2","0","2016","None","Single Family Residence","","$2,597.00","49","49","8","Conventional","07/23/2021","$170.33","$170.33","1.00","Coldwell Banker M.M. Parrish Realtors","Jacqueline Knowles","259503594","261011242","Gainesville-Alachua","Pinellas Suncoast"
"1","GC444707","SLD","3950 NW 59th AVE","Gainesville","32653","Millhopper Stat-Grand Central","1,644","06020-030-059","$240,000","3","2","0","1995","None","Single Family Residence","","$3,808.00","35","35","4","Conventional","06/24/2021","$152.07","$145.99","0.96","Pepine Realty","Katie Garrett","259505117","259505695","Gainesville-Alachua","Ocala - Marion"
"1","GC444461","SLD","15710 NW 121st LN","Alachua","32615","Savannah Station","1,752","03980-020-033","$240,000","3","2","0","2010","None","Single Family Residence","","$2,956.00","57","57","3","Conventional","07/09/2021","$154.05","$136.99","0.89","Watson Realty Corp -Tioga","Shane Carter","259505309","259505695","Ocala - Marion","Ocala - Marion"
"1","GC444445","SLD","5931 NW 27TH TER","Gainesville","32653","Northwood Pines","1,410","06014-022-052","$240,000","3","2","0","1975","None","Single Family Residence","","$3,715.00","60","60","26","VA","07/30/2021","$163.12","$170.21","1.04","MLSTOSELL.COM INC","Ralph Harvey","276593262","261010944","West Pasco","West Pasco"
"1","GC443424","SLD","1761 SW 247TH ST","Newberry","32669","Cottages of Country Way","1,301","02544-010-015","$240,000","2","2","0","2018","Community","Single Family Residence","","$3,840.00","38","38","3","FHA","05/20/2021","$182.09","$184.47","1.01","Emerald Realty Associates Inc","Cynthia Russell","259504781","259504926","Gainesville-Alachua","Gainesville-Alachua"
"1","GC442765","SLD","4715 NW 40TH TER","Gainesville","32606","Northwood West","1,700","06071-020-054","$240,000","3","2","0","1974","None","Single Family Residence","","$2,238.00","177","177","162","Conventional","09/27/2021","$146.47","$141.18","0.96","Flat Fee.com, Inc.","Cliff Glansen","278017259","259506003","Sarasota - Manatee","Sarasota - Manatee"
"1","OM621443","SLD","2424 NE 2ND AVE","GAINESVILLE","32641","HARDEE HEIGHTS","1,585","11236-001-000","$240,000","4","2","0","2021","None","Single Family Residence","Fee Simple","$315.13","0","0","6","Conventional","06/11/2021","$138.80","$151.42","1.09","BOSSHARDT REALTY SERVICES, LLC","Robin Fall","259505641","66066","Ocala - Marion","Ocala - Marion"
"1","G5038046","SLD","6410 NW 31ST TER","GAINESVILLE","32653","NORTHWOOD OAKS","1,887","06014-013-010","$240,000","3","2","0","1986","None","Single Family Residence","Fee Simple","$1,670.75","31","31","31","FHA","04/02/2021","$131.96","$127.19","0.96","ENGEL & VOLKERS","Tabatha Fladger","260505233","55055","Lake and Sumter","Lake and Sumter"
"1","GC440687","SLD","5201 NW 4TH PL","Gainesville","32607","Beville Heights","1,320","06549-063-000","$240,500","3","2","0","1974","None","Single Family Residence","","$2,117.00","81","81","3","Cash","03/30/2021","$178.03","$182.2","1.02","BHGRE Thomas Group","Lisa Baltozer PL","259500559","259504758","Gainesville-Alachua","Ocala - Marion"
"1","GC440466","SLD","1579 NW 121st WAY","Gainesville","32606","South Pointe","1,420","04321-051-045","$240,845","2","2","0","2021","Community","Single Family Residence","","$819.00","167","167","-8","Conventional","06/14/2021","$169.61","$169.61","1.00","Bosshardt Realty Services LLC","Trina Christensen","259500510","259500004","Gainesville-Alachua","Ocala - Marion"
"1","GC440049","SLD","19288 NW 226th TER","High Springs","32643","Bailey Estates","1,774","00236-100-150","$240,990","4","2","0","2021","None","Single Family Residence","","$0.00","197","197","20","USDA","06/21/2021","$137.54","$135.85","0.99","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","70002595","Tampa","Tampa"
"1","GC440048","SLD","19446 NW 226th TER","High Springs","32643","Bailey Estates","1,774","00236-100-155","$240,990","4","2","0","2021","None","Single Family Residence","","$0.00","113","113","12","FHA","03/29/2021","$135.85","$135.85","1.00","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","259505695","Tampa","Tampa"
"1","GC439433","SLD","19026 NW 165th LN","High Springs","32643","Oak Ridge At High Springs","1,619","03034-030-118","$240,990","3","2","0","2021","None","Single Family Residence","","$0.00","151","151","111","Conventional","05/28/2021","$148.85","$148.85","1.00","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","276599846","Tampa","Tampa"
"1","GC443515","SLD","5319 SW 80th ST","Gainesville","32608","Valwood","1,463","06857-005-044","$241,000","3","2","0","1980","None","Single Family Residence","","$3,413.00","43","43","4","Conventional","05/28/2021","$157.21","$164.73","1.05","Coldwell Banker M.M. Parrish Realtors","Kristin Kelly","259505056","25950341","Gainesville-Alachua","Pinellas Suncoast"
"1","GC442876","SLD","2231 NW 54TH TER","Gainesville","32605","Pine Estates(736)","1,376","06356-002-016","$241,000","3","2","0","1967","None","Single Family Residence","","$1,142.00","41","41","2","Conventional","05/05/2021","$163.52","$175.15","1.07","NextHome South Pointe - Gainesville","Kimberley Brown","259504994","259500004","Pinellas Suncoast","Gainesville-Alachua"
"1","GC440967","SLD","12023 NW 73rd TER","Alachua","32615","Turkey Creek","1,502","05900-905-004","$241,000","3","2","0","2002","None","Single Family Residence","","$2,930.00","39","39","21","FHA","03/16/2021","$160.45","$160.45","1.00","Keller Williams Gainesville Realty Partners","Craig Wilburn-Team Dynamo","259503108","259505695","Ocala - Marion","Ocala - Marion"
"1","GC447355","SLD","13513 NW 146TH AVE","Alachua","32615","East Side","1,786","03230-001-013","$241,500","3","2","0","2004","None","Single Family Residence","","$2,180.00","33","33","3","Cash","09/22/2021","$131.58","$135.22","1.03","Rabell Realty Group LLC","Megan Elkins","259505014","259504964","Ocala - Marion","Tampa"
"1","GC436200","SLD","19730 NW 226th TER","High Springs","32643","Bailey Estates","1,744","00236-100-186","$241,990","4","2","0","2020","None","Single Family Residence","","$0.00","244","244","133","VA","03/10/2021","$139.33","$138.76","1.00","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","70002595","Tampa","Tampa"
"1","GC441293","SLD","712 NW 243 TER","Newberry","32669","Oak Park","1,774","01934-010-028","$241,990","4","2","0","2021","None","Single Family Residence","","$0.00","209","209","7","Conventional","02/26/2021","$136.41","$136.41","1.00","Out Of Area Firm (See Remarks)"," Reciprocal- Out Of Area Agent","259500000000000","259505339","","Gainesville-Alachua"
"1","GC500830","SLD","4600 NW 32ND PL","GAINESVILLE","32606","BENWOOD ESTATES","1,282","06143-001-007","$242,000","3","2","0","1973","None","Single Family Residence","Fee Simple","$2,850.40","4","4","8","Conventional","12/23/2021","$188.77","$188.77","1.00","KELLER WILLIAMS GAINESVILLE REALTY PARTNERS","Whitney Perkins","259504068","259505695","Gainesville-Alachua","Gainesville-Alachua"
"1","GC448059","SLD","5143 SW 88th TER","Gainesville","32608","HP/Camden Court 24","1,472","06860240008","$242,000","3","2","0","1992","Community","Single Family Residence","","$3,110.00","13","13","13","VA","09/14/2021","$164.40","$164.4","1.00","Out Of Area Firm (See Remarks)"," Reciprocal- Out Of Area Agent","259500000000000","259500046","","Gainesville-Alachua"
"1","U8134422","SLD","7488 NW 121ST LN","ALACHUA","32615","TURKEY CREEK","1,232","05900-903-024","$242,000","3","2","0","2003","None","Single Family Residence","Fee Simple","$3,346.91","13","13","15","VA","10/21/2021","$201.30","$196.43","0.98","UNITED REAL ESTATE SUNCOAST","Farrah Jean-Mejia","288585913","261010944","Pinellas Suncoast","Pinellas Suncoast"
"1","GC447281","SLD","17757 NW 235th WAY","High Springs","32643","Southside Terrace","1,347","01408-006-000","$242,000","3","2","0","2006","None","Single Family Residence","","$3,417.00","90","90","42","USDA","11/15/2021","$175.87","$179.66","1.02","Horizon Realty Of Alachua Inc","Leslie Morgan","259500935","259500037","Gainesville-Alachua","Gainesville-Alachua"
"1","GC442616","SLD","2836 NW 48 AVE","Gainesville","32605","Northwood","1,446","06083-009-003","$242,000","3","2","0","1971","None","Single Family Residence","","$3,413.00","15","15","2","Cash","04/02/2021","$165.08","$167.36","1.01","Bosshardt Realty Services LLC","Ryan M Swanson","271515296","259500046","Ocala - Marion","Ocala - Marion"
"1","GC441248","SLD","1822 SW 246th DR","Newberry","32669","Countryway Town Square","1,354","02544020054","$242,000","2","2","0","2019","Community","Single Family Residence","","$2,385.00","113","113","5","Conventional","05/25/2021","$178.73","$178.73","1.00","Norfleet Homes Realty, LLC","Edward Norfleet","259504941","254017234","Gainesville-Alachua","Gainesville-Alachua"
"1","GC440800","SLD","10412 NW 146th PL","Alachua","32615","Woodland Oaks","1,490","05852001003","$242,000","3","2","0","1984","None","Single Family Residence","","$1,483.00","69","69","12","Conventional","03/25/2021","$164.36","$162.42","0.99","Watson Realty Corp -Tioga","Jessica Haufler","259506262","259500037","Gainesville-Alachua","Ocala - Marion"
"1","GC439168","SLD","7725 NE 51ST ST","Gainesville","32609","Fairbanks","1,402","07836-013-003","$242,000","3","2","0","2021","None","Single Family Residence","","$200.00","139","139","21","VA","03/19/2021","$172.61","$172.61","1.00","BHGRE Thomas Group","Evelyn Bergman","259503335","259504926","Gainesville-Alachua","Ocala - Marion"
"1","GC446760","SLD","6566 NW 109TH PL","Alachua","32615","Turkey Creek","1,438","05900-612-015","$242,000","3","2","0","2004","Community","Single Family Residence","","$2,335.00","34","34","14","Cash","09/01/2021","$173.78","$168.29","0.97","Boukari Realty, Inc.","Jamie N Stevens","259506394","259506249","Gainesville-Alachua","Gainesville-Alachua"
"1","GC443370","SLD","531 NW 98 ST","Gainesville","32607","Hamilton Heights","1,398","06557-015-051","$242,000","3","2","0","1977","None","Single Family Residence","","$3,162.00","98","98","41","FHA","07/16/2021","$178.83","$173.1","0.97","Bosshardt Realty Services LLC","Davin Woody","259503938","70002595","Gainesville-Alachua","Ocala - Marion"
"1","GC441144","SLD","2120 NW 54th TER","Gainesville","32605","Pine Estates(470)","1,748","06356-002-026","$242,200","3","2","0","1969","None","Single Family Residence","","$2,704.00","46","46","1","VA","03/15/2021","$136.73","$138.56","1.01","Coldwell Banker M.M. Parrish Realtors","Corey Harris","259503709","259506567","Gainesville-Alachua","Pinellas Suncoast"
"1","GC441284","SLD","7203 SW 78 ST","Gainesville","32608","Arrow Head Acres","1,636","07063-038-000","$242,500","3","2","0","1983","None","Single Family Residence","","$3,300.00","62","62","41","Cash","04/06/2021","$157.40","$148.23","0.94","RE/MAX Professionals","Robert Ryczek","278000920","271501036","Ocala - Marion","Ocala - Marion"
"1","GC443076","SLD","16452 NW 190th ST","High Springs","32643","Oak Ridge At High Springs","1,449","03034-030-133","$242,990","4","2","0","2021","None","Single Family Residence","","$0.00","172","172","4","FHA","09/19/2021","$167.69","$167.69","1.00","D R Horton Realty of Tampa, LLC","Teddianne M Sherman","555511772","70002595","Tampa","Tampa"
