OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,Cluster_ID,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,WaldoRural_A,WaldoRural_B,WaldoRural_C,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
17,1555,12.199999999999999,2553,1.000000000000000,SUWANNEE,669900,46579,2006,100,2553.000000000000000,0.000000000000000,624.000000000000000,639.000000000000000,18,522835.999999999941792,15.797043343268733,-82.634434999999996,29.830767000000002,00165-020-020,HighSprings_B,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.056914384543855,468323.41060814756,514902.41060814756,-154997.589391852437984,-54512.589391852379777,154997.589391852437984,54512.589391852379777,0.768625780874978
66,2179,4.000000000000000,1470,1.000000000000000,SUWANNEE,242400,12203,2003,100,870.000000000000000,0.000000000000000,600.000000000000000,0.000000000000000,21,193837.000000000000000,5.179358473202863,-82.563603999999998,29.840847000000000,00242-001-000,HighSprings_B,False,False,False,0.790000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.411867977759895,245700.34871012595,257903.34871012595,15503.348710125952493,51863.348710125952493,15503.348710125952493,51863.348710125952493,1.063957709200190
70,2259,2.640000000000000,1456,1.150000000000000,SUWANNEE,343400,4282,2015,100,1456.000000000000000,0.000000000000000,36.000000000000000,0.000000000000000,9,287608.000000000000000,3.418376592313890,-82.562945999999997,29.828444000000001,00250-001-005,HighSprings_B,True,False,False,0.910000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.704477379593719,329218.643719322,333500.643719322,-9899.356280678010080,41610.643719321989920,9899.356280678010080,41610.643719321989920,0.971172521023069
217,4423,3.170000000000000,1214,1.000000000000000,SUWANNEE,241000,3642,2006,100,1214.000000000000000,0.000000000000000,36.000000000000000,294.000000000000000,18,201208.000000000000000,4.104641590013268,-82.625570999999994,29.824978000000002,01440-005-001,HighSprings_B,False,False,False,0.820000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.410883080384115,245458.47820981537,249100.47820981537,8100.478209815366426,44250.478209815366426,8100.478209815366426,44250.478209815366426,1.033611942779317
226,4506,12.850000000000000,2118,1.150000000000000,SUWANNEE,468100,19075,2000,100,1047.000000000000000,1071.000000000000000,269.000000000000000,400.000000000000000,24,378810.000000000000000,16.638689095164199,-82.636381999999998,29.824611999999998,01444-001-002,HighSprings_B,False,False,False,0.760000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.953350227097086,422248.8989537531,441323.8989537531,-26776.101046246883925,43438.898953753116075,26776.101046246883925,43438.898953753116075,0.942798331454290
228,4598,5.170000000000000,2310,1.150000000000000,SUWANNEE,724300,46703,2017,100,2310.000000000000000,0.000000000000000,1012.000000000000000,1305.000000000000000,7,568952.000000000000000,6.694320826614701,-82.644713999999993,29.823598000000000,01456-005-000,HighSprings_B,False,False,False,0.930000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.205453110379553,543319.6557759882,590022.6557759882,-134277.344224011758342,-25632.344224011758342,134277.344224011758342,25632.344224011758342,0.814610873637979
229,4604,5.270000000000000,2341,1.000000000000000,SUWANNEE,494400,16554,2005,100,2341.000000000000000,0.000000000000000,563.000000000000000,0.000000000000000,19,403686.000000000000000,6.823804788444772,-82.643991000000000,29.825070000000000,01456-010-006,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.798014272562027,361498.89814283606,378052.89814283606,-116347.101857163943350,-42187.101857163943350,116347.101857163943350,42187.101857163943350,0.764670101421594
230,4613,2.120000000000000,2088,1.000000000000000,SUWANNEE,329600,18719,2009,100,1588.000000000000000,0.000000000000000,36.000000000000000,0.000000000000000,15,261441.000000000000000,2.745059990797518,-82.654917999999995,29.821318999999999,01457-004-001,HighSprings_B,True,False,False,0.850000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.696548159329588,326618.5186832986,345337.5186832986,15737.518683298607357,65177.518683298607357,15737.518683298607357,65177.518683298607357,1.047747326102241
242,4825,0.970000000000000,1365,1.000000000000000,SUWANNEE,215700,11272,1994,100,1365.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,172073.000000000000000,1.255994429751694,-82.605964999999998,29.809258000000000,01484-007-000,HighSprings_B,False,False,False,0.700000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.09318598138901,178650.37836992674,189922.37836992674,-25777.621630073263077,6577.378369926736923,25777.621630073263077,6577.378369926736923,0.880493177422006
243,4834,0.420000000000000,1112,1.000000000000000,SUWANNEE,201500,1076,2000,100,1112.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,24,170199.000000000000000,0.543832639686301,-82.606449999999995,29.807822000000002,01484-016-000,HighSprings_B,False,False,False,0.760000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.997004367859283,162267.96747156087,163343.96747156087,-38156.032528439129237,-7931.032528439129237,38156.032528439129237,7931.032528439129237,0.810640037079707
292,5235,2.030000000000000,840,1.000000000000000,SUWANNEE,225200,4604,2010,100,840.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,14,186816.000000000000000,2.628524425150453,-82.564992000000004,29.810452999999999,01516-005-000,HighSprings_B,False,False,True,0.860000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.045388028318957,170312.11926329898,174916.11926329898,-50283.880736701015849,-16503.880736701015849,50283.880736701015849,16503.880736701015849,0.776714561559942
326,5587,1.060000000000000,1528,1.000000000000000,SUWANNEE,304300,13876,2012,100,3056.000000000000000,0.000000000000000,160.000000000000000,0.000000000000000,12,244778.999999999970896,1.372529995398759,-82.605840999999998,29.786149999999999,01531-007-004,HighSprings_B,False,False,False,0.880000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.459273152861417,257628.306552732,271504.306552732,-32795.693447267985903,12849.306552732043201,32795.693447267985903,12849.306552732043201,0.892225785582425
328,5681,2.000000000000000,616,0.900000000000000,SUWANNEE,80800,7152,1994,100,616.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,61528.000000000000000,2.589679236601432,-82.629015999999993,29.786052999999999,01549-001-000,HighSprings_B,False,False,True,0.700000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.507198400678538,99428.93040785335,106580.93040785335,25780.930407853345969,37900.930407853345969,25780.930407853345969,37900.930407853345969,1.319070920889274
330,5805,0.630000000000000,1758,1.150000000000000,SUWANNEE,349200,1115,2021,100,1758.000000000000000,0.000000000000000,221.000000000000000,420.000000000000000,3,295705.000000000000000,0.815748959529451,-82.610332999999997,29.775635000000001,01571-008-018,HighSprings_B,True,False,False,0.970000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.949299924349795,420542.12189348706,421657.12189348706,72457.121893487055786,124837.121893487055786,72457.121893487055786,124837.121893487055786,1.207494621688107
331,5849,4.140000000000000,1274,1.000000000000000,SUWANNEE,259700,14546,1994,100,1274.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,206198.999999999970896,5.360636019764963,-82.620936000000000,29.784741000000000,01622-000-000,HighSprings_B,False,False,False,0.700000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.138260213964134,186887.14555734373,201433.14555734373,-58266.854442656273022,-19311.854442656243918,58266.854442656273022,19311.854442656243918,0.775637834260084
332,5860,4.820000000000000,1276,1.000000000000000,SUWANNEE,351400,2408,2004,100,1276.000000000000000,0.000000000000000,528.000000000000000,0.000000000000000,20,296282.000000000000000,6.241126960209451,-82.617594999999994,29.775603000000000,01628-001-000,HighSprings_B,False,False,False,0.800000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.34430051230733,229647.43311373165,232055.43311373165,-119344.566886268352391,-66634.566886268352391,119344.566886268352391,66634.566886268352391,0.660374027073795
333,5865,7.460000000000000,2165,1.000000000000000,SUWANNEE,212100,6360,1994,100,2165.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,173925.000000000000000,9.659503552523340,-82.624028999999993,29.776411000000000,01629-003-000,HighSprings_B,False,False,False,0.700000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.51740905414194,273049.68505383737,279409.68505383737,67309.685053837369196,99124.685053837369196,67309.685053837369196,99124.685053837369196,1.317348821564533
334,5866,9.080000000000000,1682,1.000000000000000,SUWANNEE,350000,216,2004,100,3364.000000000000000,0.000000000000000,610.000000000000000,868.000000000000000,20,297284.000000000000000,11.757143734170500,-82.621789000000007,29.776441999999999,01629-003-001,HighSprings_B,False,False,False,0.800000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.706694004767266,329949.20744643465,330165.20744643465,-19834.792553565348499,32665.207446434651501,19834.792553565348499,32665.207446434651501,0.943329164132670
335,5909,3.000000000000000,2592,1.000000000000000,SUWANNEE,486600,9186,2006,100,2592.000000000000000,0.000000000000000,72.000000000000000,484.000000000000000,18,404424.000000000000000,3.884518854902148,-82.606724999999997,29.780825000000000,01633-010-003,HighSprings_B,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.95611832602821,423419.3448873183,432605.3448873183,-53994.655112681677565,18995.344887318322435,53994.655112681677565,18995.344887318322435,0.889036878107929
337,5935,6.640000000000000,1878,1.000000000000000,SUWANNEE,465300,11035,1994,100,3756.000000000000000,0.000000000000000,252.000000000000000,0.000000000000000,30,384470.000000000000000,8.597735065516751,-82.587501000000003,29.774069999999998,01636-005-000,HighSprings_B,False,False,False,0.700000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.464752009894033,259043.68901039267,270078.68901039264,-195221.310989607358351,-125426.310989607329248,195221.310989607358351,125426.310989607329248,0.580439907608839
338,5952,5.100000000000000,1712,1.000000000000000,SUWANNEE,341900,10268,2009,100,1712.000000000000000,0.000000000000000,102.000000000000000,0.000000000000000,15,280347.000000000000000,6.603682053333650,-82.567267999999999,29.783268000000000,01639-009-000,HighSprings_B,False,False,False,0.850000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.588958205734489,293302.03866761713,303570.03866761713,-38329.961332382867113,12955.038667617132887,38329.961332382867113,12955.038667617132887,0.887891309352492
339,5968,1.000000000000000,1248,1.000000000000000,SUWANNEE,259500,200,1994,100,2112.000000000000000,0.000000000000000,624.000000000000000,0.000000000000000,30,220375.000000000000000,1.294839618300716,-82.560642000000001,29.781583000000001,01640-002-009,HighSprings_B,False,False,False,0.700000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.091202070077102,178296.3032063971,178496.3032063971,-81003.696793602895923,-42078.696793602895923,81003.696793602895923,42078.696793602895923,0.687847025843534
340,5983,4.030000000000000,1862,1.000000000000000,SUWANNEE,383000,6820,1999,100,3724.000000000000000,0.000000000000000,160.000000000000000,1144.000000000000000,25,318730.000000000000000,5.218203661751885,-82.561207999999993,29.771802999999998,01640-010-001,HighSprings_B,False,False,False,0.750000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.64776536154602,311067.5473239993,317887.5473239993,-65112.452676000713836,-7662.452676000713836,65112.452676000713836,7662.452676000713836,0.829993596146212
345,6052,5.000000000000000,3348,1.150000000000000,SUWANNEE,743600,34241,2009,100,3347.500000000000000,0.000000000000000,1089.500000000000000,682.000000000000000,15,597819.000000000000000,6.474198091503579,-82.564796000000001,29.770142000000000,01643-010-002,HighSprings_B,True,False,False,0.850000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.375938061596532,644311.8078526887,678552.8078526887,-65047.192147311288863,46492.807852688711137,65047.192147311288863,46492.807852688711137,0.912523948161227
346,6056,6.030000000000000,2516,1.150000000000000,SUWANNEE,498900,12699,2005,100,2516.000000000000000,0.000000000000000,330.000000000000000,484.000000000000000,19,411366.000000000000000,7.807882898353316,-82.565366999999995,29.767410000000002,01643-010-006,HighSprings_B,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.133960279283247,505832.20332091965,518531.20332091965,19631.203320919652469,94466.203320919652469,19631.203320919652469,94466.203320919652469,1.039348974385487
347,6103,1.260000000000000,1272,1.000000000000000,SUWANNEE,320000,5416,2010,100,1056.000000000000000,0.000000000000000,304.000000000000000,0.000000000000000,14,266584.000000000000000,1.631497919058902,-82.591836999999998,29.768546000000001,01656-004-001,HighSprings_B,True,False,False,0.860000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.374264579070603,236632.73552995716,242048.73552995716,-77951.264470042835455,-29951.264470042835455,77951.264470042835455,29951.264470042835455,0.756402298531116
348,6117,6.260000000000000,1526,1.000000000000000,SUWANNEE,387500,35878,2005,100,1526.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19,293497.000000000000000,8.105696010562481,-82.603594000000001,29.769053000000000,01656-008-012,HighSprings_B,False,False,False,0.810000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.436749421085205,251890.41759000497,287768.417590005,-99731.582409995025955,-41606.582409995025955,99731.582409995025955,41606.582409995025955,0.742628174425819
349,6119,6.000000000000000,1775,1.000000000000000,SUWANNEE,390300,320,2002,100,1775.000000000000000,0.000000000000000,140.000000000000000,500.000000000000000,22,331435.000000000000000,7.769037709804295,-82.599936000000000,29.770593999999999,01656-008-014,HighSprings_B,False,False,False,0.780000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.664782530194909,316406.33291039546,316726.33291039546,-73573.667089604539797,-15028.667089604539797,73573.667089604539797,15028.667089604539797,0.811494575737626
350,6163,4.370000000000000,2943,1.150000000000000,SUWANNEE,568300,36586,2004,100,2023.000000000000000,920.000000000000000,436.000000000000000,0.000000000000000,20,446468.999999999941792,5.658449131974129,-82.611553999999998,29.766473999999999,01662-004-000,HighSprings_B,False,False,False,0.800000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.0312211519091,456443.9328685232,493029.9328685232,-75270.067131476826034,9974.932868523232173,75270.067131476826034,9974.932868523232173,0.867552230984556
351,6188,6.580000000000000,2142,1.150000000000000,SUWANNEE,596700,4592,2021,100,1488.000000000000000,654.000000000000000,314.000000000000000,0.000000000000000,3,502602.999999999941792,8.520044688418709,-82.616390999999993,29.762298000000001,01663-003-000,HighSprings_B,False,False,False,0.970000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.054710476368166,467292.40535241534,471884.40535241534,-124815.594647584657650,-35310.594647584599443,124815.594647584657650,35310.594647584599443,0.790823538381792
352,6229,12.369999999999999,3208,1.000000000000000,SUWANNEE,588300,36916,2007,100,1712.000000000000000,1496.000000000000000,680.000000000000000,0.000000000000000,17,463139.000000000000000,16.017166078379855,-82.613645000000005,29.746233000000000,01681-010-006,HighSprings_B,False,False,False,0.830000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.040008633458733,460472.6005039182,497388.6005039182,-90911.399496081809048,-2666.399496081809048,90911.399496081809048,2666.399496081809048,0.845467619418525
353,6307,5.000000000000000,2512,1.150000000000000,SUWANNEE,779600,60306,2015,100,2512.000000000000000,0.000000000000000,1158.000000000000000,774.000000000000000,9,602354.000000000000000,6.474198091503579,-82.594874000000004,29.755814999999998,01721-003-000,HighSprings_B,False,False,False,0.910000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.224365919866322,553693.1436059509,613999.1436059509,-165600.856394049129449,-48660.856394049129449,165600.856394049129449,48660.856394049129449,0.787582277585879
354,6353,7.500000000000000,2166,1.150000000000000,SUWANNEE,577500,28740,2000,100,1518.000000000000000,648.000000000000000,232.000000000000000,0.000000000000000,24,462134.999999999941792,9.711297137255368,-82.605553000000000,29.746815999999999,01722-003-004,HighSprings_B,False,False,False,0.760000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.80624492097292,364486.5467508623,393226.5467508623,-184273.453249137673993,-97648.453249137615785,184273.453249137673993,97648.453249137615785,0.680911769265563
355,6396,5.000000000000000,1425,1.000000000000000,SUWANNEE,325700,10096,2005,100,1425.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,19,266749.000000000000000,6.474198091503579,-82.582674999999995,29.750843000000000,01726-003-000,HighSprings_B,False,False,False,0.810000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.37859736088103,237660.2379065753,247756.2379065753,-77943.762093424709747,-29088.762093424709747,77943.762093424709747,29088.762093424709747,0.760688479909657
356,6406,5.000000000000000,1560,1.000000000000000,SUWANNEE,405900,21204,2013,100,3120.000000000000000,0.000000000000000,624.000000000000000,0.000000000000000,11,323810.999999999941792,6.474198091503579,-82.587407999999996,29.755769999999998,01726-020-000,HighSprings_B,False,False,False,0.890000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.59201013301483,294198.54249719786,315402.54249719786,-90497.457502802135423,-29612.457502802077215,90497.457502802135423,29612.457502802077215,0.777044943328894
358,6592,2.100000000000000,2842,1.150000000000000,SUWANNEE,486200,5217,2008,100,1577.000000000000000,1045.000000000000000,756.000000000000000,750.000000000000000,16,408052.999999999941792,2.719163198431503,-82.606088000000000,29.736001999999999,01751-015-000,HighSprings_B,True,False,False,0.840000000000000,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.202691927495579,541821.520107048,547038.520107048,60838.520107047981583,133768.520107048039790,60838.520107047981583,133768.520107048039790,1.125130646044936
