OID_,prop_id,legal_acreage,living_area,imprv_det_quality_cd,tax_area_description,sl_price,Total_MISC_Val,effective_year_built,imprv_type_cd,base_area,sum_us_area,total_porch_area,total_garage_area,effective_age,Assessment_Val,landiness,CENTROID_X,CENTROID_Y,geo_id,Market_Cluster_ID,in_subdivision,is_townhouse,is_tiny,percent_good,ALACHUA,ARCHER,GAINESVILLE,HAWTHORNE,HIGH_SPRINGS,LACROSSE,MICANOPY,NEWBERRY,ST_JOHNS,SUWANNEE,WALDO,Alachua_Main,Duck_Pond,EastMidtownEastA,Gainesvilleish_Region,Haile,HighSprings_A,HighSprings_B,HighSprings_C,HighSprings_D,HighSprings_E,HighSprings_F,High_Springs_Main,LACROSSE_1,MidtownEast_A,MidtownEast_B,MidtownEast_C,MidtownEast_D,MidtownEast_E,MidtownEast_F,Newmans_Lake,Real_Tioga,Springtree_A,Springtree_B,Springtree_C,Tioga_A,Tioga_B,Turkey_Creek,WaldoRural_A,WaldoRural_B,WaldoRural_C,West_Outer_Gainesville,West_of_Waldo_rd,swNewberry_A,swNewberry_B,swNewberry_C,predicted_log_Assessment_Val,predicted_Assessment_Val,predicted_Market_Val,Market_Residual,Assessment_Residual,AbsV_Market_Residual,AbsV_Assessment_Residual,sale_ratio
6818,92869,0.510000000000000,1358,1.000000000000000,ST. JOHN'S,257500,208,2014,100,1358.000000000000000,0.000000000000000,100.000000000000000,0.000000000000000,10,218667.000000000000000,0.660368205333365,-82.284611999999996,29.636410999999999,16134-013-000,Newmans_Lake,True,False,False,0.900000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.132182762016871,185754.792307216936024,185962.792307216936024,-71537.207692783063976,-32912.207692783063976,71537.207692783063976,32912.207692783063976,0.722185601193076
6819,92880,0.310000000000000,925,1.000000000000000,ST. JOHN'S,203900,3000,2000,100,925.000000000000000,0.000000000000000,40.000000000000000,0.000000000000000,24,170315.000000000000000,0.401400281673222,-82.287030999999999,29.635248000000001,16134-016-002,Newmans_Lake,True,False,True,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.658534927762798,115674.434811896077008,118674.434811896077008,-85225.565188103922992,-54640.565188103922992,85225.565188103922992,54640.565188103922992,0.582022730808710
6820,92890,0.240000000000000,1014,1.000000000000000,ST. JOHN'S,196900,192,2012,100,816.000000000000000,0.000000000000000,198.000000000000000,0.000000000000000,12,167173.000000000000000,0.310761508392172,-82.288188000000005,29.634758000000001,16134-018-003,Newmans_Lake,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.874635710729006,143578.285750970797380,143770.285750970797380,-53129.714249029202620,-23594.714249029202620,53129.714249029202620,23594.714249029202620,0.730169049014580
6821,92891,0.240000000000000,1080,1.000000000000000,ST. JOHN'S,161700,1360,2003,100,1080.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,21,136085.000000000000000,0.310761508392172,-82.287873000000005,29.634757000000000,16134-018-004,Newmans_Lake,True,False,False,0.790000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.751115752978130,126895.063594095612643,128255.063594095612643,-33444.936405904387357,-9189.936405904387357,33444.936405904387357,9189.936405904387357,0.793166750736522
6822,92894,0.240000000000000,1560,1.000000000000000,ST. JOHN'S,229500,867,2007,100,1560.000000000000000,0.000000000000000,108.000000000000000,0.000000000000000,17,194208.000000000000000,0.310761508392172,-82.286929000000001,29.634754000000001,16134-019-003,Newmans_Lake,True,False,False,0.830000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.060670058458740,172934.823281890974613,173801.823281890974613,-55698.176718109025387,-21273.176718109025387,55698.176718109025387,21273.176718109025387,0.757306419528937
6823,92895,0.330000000000000,1180,1.000000000000000,ST. JOHN'S,225900,1574,2012,100,1180.000000000000000,0.000000000000000,24.000000000000000,0.000000000000000,12,190441.000000000000000,0.427297074039236,-82.286553999999995,29.634751999999999,16134-019-004,Newmans_Lake,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.977301709588525,159102.147110775054898,160676.147110775054898,-65223.852889224945102,-31338.852889224945102,65223.852889224945102,31338.852889224945102,0.711271124881696
6824,92898,0.240000000000000,1124,1.000000000000000,ST. JOHN'S,162600,240,2000,100,1124.000000000000000,0.000000000000000,104.000000000000000,0.000000000000000,24,137970.000000000000000,0.310761508392172,-82.285550000000001,29.634748999999999,16134-020-003,Newmans_Lake,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.761064431621087,128163.802476318451227,128403.802476318451227,-34196.197523681548773,-9806.197523681548773,34196.197523681548773,9806.197523681548773,0.789691282142180
6825,92909,0.240000000000000,1338,1.000000000000000,ST. JOHN'S,205800,515,2006,100,1118.000000000000000,0.000000000000000,320.000000000000000,0.000000000000000,18,174415.000000000000000,0.310761508392172,-82.281881999999996,29.634734999999999,16134-024-001,Newmans_Lake,True,False,False,0.820000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.961711326532797,156640.919286588992691,157155.919286588992691,-48644.080713411007309,-17774.080713411007309,48644.080713411007309,17774.080713411007309,0.763634204502376
6826,92913,0.240000000000000,1404,0.900000000000000,ST. JOHN'S,165700,1632,1994,100,1404.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,139213.000000000000000,0.310761508392172,-82.281880999999998,29.634447000000002,16134-024-006,Newmans_Lake,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.666959938168960,116653.110014373538434,118285.110014373538434,-47414.889985626461566,-22559.889985626461566,47414.889985626461566,22559.889985626461566,0.713850995862242
6827,92931,0.260000000000000,1178,1.000000000000000,ST. JOHN'S,174800,2449,1997,100,1178.000000000000000,0.000000000000000,90.000000000000000,0.000000000000000,27,146131.000000000000000,0.336658300758186,-82.288500999999997,29.634003000000000,16134-029-002,Newmans_Lake,True,False,False,0.730000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.747701599078194,126462.563049671705812,128911.563049671705812,-45888.436950328294188,-19668.436950328294188,45888.436950328294188,19668.436950328294188,0.737480337812767
6828,92945,0.370000000000000,1073,1.000000000000000,ST. JOHN'S,175800,2565,1998,100,1073.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,26,146865.000000000000000,0.479090658771265,-82.283793000000003,29.633986000000000,16134-032-004,Newmans_Lake,True,False,False,0.740000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.705795205373729,121272.481418522002059,123837.481418522002059,-51962.518581477997941,-25592.518581477997941,51962.518581477997941,25592.518581477997941,0.704422533666223
6829,92948,0.260000000000000,1000,0.900000000000000,ST. JOHN'S,80900,1345,1994,100,1000.000000000000000,0.000000000000000,50.000000000000000,0.000000000000000,30,67420.000000000000000,0.336658300758186,-82.282510000000002,29.633982000000000,16134-033-003,Newmans_Lake,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.496268584267284,98348.107808467771974,99693.107808467771974,18793.107808467771974,30928.107808467771974,18793.107808467771974,30928.107808467771974,1.232300467348180
6830,92951,0.260000000000000,1300,1.000000000000000,ST. JOHN'S,173600,567,1999,100,1000.000000000000000,0.000000000000000,367.000000000000000,0.000000000000000,25,146993.000000000000000,0.336658300758186,-82.281880000000001,29.633979000000000,16134-034-001,Newmans_Lake,True,False,False,0.750000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.847687906733942,139760.833241262123920,140327.833241262123920,-33272.166758737876080,-7232.166758737876080,33272.166758737876080,7232.166758737876080,0.808340053233077
6831,92966,0.260000000000000,1275,1.000000000000000,ST. JOHN'S,165200,480,2000,100,950.000000000000000,0.000000000000000,361.000000000000000,0.000000000000000,24,139940.000000000000000,0.336658300758186,-82.285861999999995,29.633676999999999,16134-037-002,Newmans_Lake,True,False,False,0.760000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.851387488493391,140278.847497820010176,140758.847497820010176,-24441.152502179989824,338.847497820010176,24441.152502179989824,338.847497820010176,0.852051134974697
6832,92986,0.260000000000000,1154,1.000000000000000,ST. JOHN'S,203300,0,2005,100,950.000000000000000,0.000000000000000,742.000000000000000,0.000000000000000,19,172805.000000000000000,0.336658300758186,-82.285482999999999,29.633195000000001,16134-042-003,Newmans_Lake,True,False,False,0.810000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.870751346867344,143021.657220235472778,143021.657220235472778,-60278.342779764527222,-29783.342779764527222,60278.342779764527222,29783.342779764527222,0.703500527399092
6833,93015,0.270000000000000,1064,0.900000000000000,ST. JOHN'S,78800,167,1994,100,1064.000000000000000,0.000000000000000,32.000000000000000,0.000000000000000,30,66812.999999999985448,0.349606696941193,-82.287553000000003,29.632881000000001,16134-049-001,Newmans_Lake,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.533591392168990,102088.094610626430949,102255.094610626430949,23455.094610626430949,35275.094610626445501,23455.094610626430949,35275.094610626445501,1.297653484906427
6834,93038,0.130000000000000,1131,0.900000000000000,ST. JOHN'S,52100,373,1994,100,1131.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,43912.000000000000000,0.168329150379093,-82.283046999999996,29.632124999999998,16134-051-017,Newmans_Lake,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.487924384542069,97530.885827660866198,97903.885827660866198,45803.885827660866198,53618.885827660866198,45803.885827660866198,53618.885827660866198,1.879153278841859
6835,93039,0.130000000000000,1131,0.900000000000000,ST. JOHN'S,52100,373,1994,100,1131.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,43912.000000000000000,0.168329150379093,-82.282869000000005,29.632124999999998,16134-051-018,Newmans_Lake,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.487924384542069,97530.885827660866198,97903.885827660866198,45803.885827660866198,53618.885827660866198,45803.885827660866198,53618.885827660866198,1.879153278841859
6836,93044,0.260000000000000,2262,1.000000000000000,ST. JOHN'S,215200,1362,1994,100,2262.000000000000000,0.000000000000000,232.000000000000000,0.000000000000000,30,181558.000000000000000,0.336658300758186,-82.281891000000002,29.632121999999999,16134-051-023,Newmans_Lake,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.096263379008811,179201.003430672484683,180563.003430672484683,-34636.996569327515317,-2356.996569327515317,34636.996569327515317,2356.996569327515317,0.839047413711303
6837,93071,0.130000000000000,1131,1.000000000000000,ST. JOHN'S,121300,420,1999,100,1131.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,25,102685.000000000000000,0.168329150379093,-82.281771000000006,29.630485000000000,16134-051-051,Newmans_Lake,True,False,False,0.750000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.668781901595910,116865.841450059786439,117285.841450059786439,-4014.158549940213561,14180.841450059786439,4014.158549940213561,14180.841450059786439,0.966907184254409
6838,93072,0.120000000000000,1131,1.000000000000000,ST. JOHN'S,108800,971,1994,100,1131.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,91509.000000000000000,0.155380754196086,-82.281603000000004,29.630493999999999,16134-051-052,Newmans_Lake,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.581839322637855,107134.391710948330001,108105.391710948330001,-694.608289051669999,15625.391710948330001,694.608289051669999,15625.391710948330001,0.993615732637393
6839,93075,0.130000000000000,1131,1.000000000000000,ST. JOHN'S,119600,373,1994,100,1131.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,101287.000000000000000,0.168329150379093,-82.281954999999996,29.630761000000000,16134-051-055,Newmans_Lake,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.588285917766296,107827.274727177427849,108200.274727177427849,-11399.725272822572151,6540.274727177427849,11399.725272822572151,6540.274727177427849,0.904684571297470
6840,93076,0.130000000000000,1131,1.000000000000000,ST. JOHN'S,114400,373,2012,100,1131.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,12,96867.000000000000000,0.168329150379093,-82.282128000000000,29.630762000000001,16134-051-056,Newmans_Lake,True,False,False,0.880000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.855282016301780,140826.232581679825671,141199.232581679825671,26799.232581679825671,43959.232581679825671,26799.232581679825671,43959.232581679825671,1.234259026063635
6841,93083,0.130000000000000,1131,1.000000000000000,ST. JOHN'S,77000,373,1994,100,1131.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,65077.000000000000000,0.168329150379093,-82.282458000000005,29.630488000000000,16134-051-063,Newmans_Lake,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.588285917766296,107827.274727177427849,108200.274727177427849,31200.274727177427849,42750.274727177427849,31200.274727177427849,42750.274727177427849,1.405198373080226
6842,93087,0.130000000000000,1131,1.000000000000000,ST. JOHN'S,113400,373,1994,100,1131.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,30,96017.000000000000000,0.168329150379093,-82.282647999999995,29.630763000000002,16134-051-067,Newmans_Lake,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.588285917766296,107827.274727177427849,108200.274727177427849,-5199.725272822572151,11810.274727177427849,5199.725272822572151,11810.274727177427849,0.954147043449536
6843,93092,0.130000000000000,1275,1.000000000000000,ST. JOHN'S,87900,373,1994,100,1275.000000000000000,0.000000000000000,0.000000000000000,324.000000000000000,30,74342.000000000000000,0.168329150379093,-82.283512999999999,29.630766000000001,16134-051-072,Newmans_Lake,True,False,False,0.700000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.776043154376758,130097.982148537208559,130470.982148537208559,42570.982148537208559,55755.982148537208559,42570.982148537208559,55755.982148537208559,1.484311514772892
6844,93101,0.120000000000000,1177,1.000000000000000,ST. JOHN'S,246700,267,2016,100,1177.000000000000000,0.000000000000000,60.000000000000000,242.000000000000000,8,209428.000000000000000,0.155380754196086,-82.288355999999993,29.632408000000002,16134-052-006,Newmans_Lake,True,False,False,0.920000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.062206886624214,173200.798716021759901,173467.798716021759901,-73232.201283978240099,-36227.201283978240099,73232.201283978240099,36227.201283978240099,0.703152811982253
6845,93103,0.120000000000000,1252,1.000000000000000,ST. JOHN'S,201400,406,2011,100,1252.000000000000000,0.000000000000000,105.000000000000000,0.000000000000000,13,170784.000000000000000,0.155380754196086,-82.287785999999997,29.632442000000001,16134-052-008,Newmans_Lake,True,False,False,0.870000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.927685071429917,151400.673950186901493,151806.673950186901493,-49593.326049813098507,-19383.326049813098507,49593.326049813098507,19383.326049813098507,0.753757070259121
6846,93105,0.110000000000000,1252,1.000000000000000,ST. JOHN'S,234600,406,2013,100,1252.000000000000000,0.000000000000000,105.000000000000000,0.000000000000000,11,199004.000000000000000,0.142432358013079,-82.287785000000000,29.632104000000002,16134-052-010,Newmans_Lake,True,False,False,0.890000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.947194933162622,154383.482645023817895,154789.482645023817895,-79810.517354976182105,-44620.517354976182105,79810.517354976182105,44620.517354976182105,0.659801716304449
6847,93106,0.110000000000000,1252,1.000000000000000,ST. JOHN'S,232000,406,2013,100,1252.000000000000000,0.000000000000000,105.000000000000000,0.000000000000000,11,196794.000000000000000,0.142432358013079,-82.287785000000000,29.631937000000001,16134-052-011,Newmans_Lake,True,False,False,0.890000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.947194933162622,154383.482645023817895,154789.482645023817895,-77210.517354976182105,-42410.517354976182105,77210.517354976182105,42410.517354976182105,0.667196045883723
6848,93111,0.140000000000000,1246,1.000000000000000,ST. JOHN'S,204900,412,2021,100,1246.000000000000000,0.000000000000000,163.000000000000000,264.000000000000000,3,173753.000000000000000,0.181277546562100,-82.288223000000002,29.632052999999999,16134-052-016,Newmans_Lake,True,False,False,0.970000000000000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.178890552124066,194636.802999375096988,195048.802999375096988,-9851.197000624903012,20883.802999375096988,9851.197000624903012,20883.802999375096988,0.951921927766594
